lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4M-P_x,G4M-Q_x,G4M-R_x,G4M-S_x,G4M-P_y,G4M-Q_y,G4M-R_y,G4M-S_y,Blank1
PG(38:6),0,3.706888692731921,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.4043324207062265e-06,2.148172355451232e-05,1.4685363978504038e-05,1.6213690657096037e-05,6.4043324207062265e-06,2.148172355451232e-05,1.4685363978504038e-05,1.6213690657096037e-05,1.0131955719185083e-05
"PG(38:7),PG(37:0),PG(O-38:0)",0,3.707557636895,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.405255541824434e-06,2.1480349638873417e-05,1.4707850652152318e-05,1.621864780883756e-05,6.405255541824434e-06,2.1480349638873417e-05,1.4707850652152318e-05,1.621864780883756e-05,1.0134714392923305e-05
"PG(38:8),PG(37:1),PG(O-38:1),PG(P-38:0)",0,3.740563309883513,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.660230953432822e-06,2.2980145008612736e-05,1.4172941265967146e-05,1.6634778098077957e-05,6.660230953432822e-06,2.2980145008612736e-05,1.4172941265967146e-05,1.6634778098077957e-05,1.0285305498555553e-05
"PG(38:9),PG(37:2),PG(O-38:2),PG(P-38:1)",0,3.7075816772089305,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.405255522261809e-06,2.1488592215627657e-05,1.422064019847048e-05,1.670626370257148e-05,6.405255522261809e-06,2.1488592215627657e-05,1.422064019847048e-05,1.670626370257148e-05,1.0217312233648383e-05
"PG(39:1),PG(O-40:1),PG(P-40:0)",0,3.753931310479429,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.619717932144771e-06,2.3002468419260222e-05,1.4626081016441106e-05,1.6755834025696174e-05,6.619717932144771e-06,2.3002468419260222e-05,1.4626081016441106e-05,1.6755834025696174e-05,1.0471921486594437e-05
"PG(39:4),PG(O-40:4),PG(P-40:3)",0,3.783201690073162,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.621051222807894e-06,2.295129598997287e-05,1.5563251349527458e-05,1.727580130972845e-05,6.621051222807894e-06,2.295129598997287e-05,1.5563251349527458e-05,1.727580130972845e-05,1.0477438895973821e-05
"PG(39:5),PG(O-40:5),PG(P-40:4)",0,3.752453057295965,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.820436620284989e-06,2.2207752026253e-05,1.4632667988157494e-05,1.676548732693177e-05,6.820436620284989e-06,2.2207752026253e-05,1.4632667988157494e-05,1.676548732693177e-05,1.0469487493796357e-05
"PG(39:6),PG(O-40:6),PG(P-40:5)",0,3.7424675847926863,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.616640985647368e-06,2.2210843041665085e-05,1.4626308029403183e-05,1.6756616883152203e-05,6.616640985647368e-06,2.2210843041665085e-05,1.4626308029403183e-05,1.6756616883152203e-05,1.0476952060272439e-05
"PG(39:7),PG(P-40:6),PG(38:0),PG(O-39:0)",0,3.715096840931983,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.4049478804311545e-06,2.148653173520324e-05,1.503561045049885e-05,1.6229344521917685e-05,6.4049478804311545e-06,2.148653173520324e-05,1.503561045049885e-05,1.6229344521917685e-05,1.0130495273983881e-05
"PG(39:8),PG(38:1),PG(O-39:1),PG(P-39:0)",0,3.695252914292785,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.402691449087201e-06,2.149099633872595e-05,1.4153180264171806e-05,1.6224648471947824e-05,6.402691449087201e-06,2.149099633872595e-05,1.4153180264171806e-05,1.6224648471947824e-05,1.0136012621460323e-05
"PG(40:1),PG(P-41:0)",0,3.7462780385558223,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.7001284563080704e-06,2.2195388357638596e-05,1.4628352445754457e-05,1.6759225860622482e-05,6.7001284563080704e-06,2.2195388357638596e-05,1.4628352445754457e-05,1.6759225860622482e-05,1.0470461010441762e-05
"PG(40:10),PG(39:3),PG(O-40:3),PG(P-40:2)",0,3.742351602928778,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.614692274384565e-06,2.220328742273029e-05,1.4639482059482135e-05,1.6755051367288564e-05,6.614692274384565e-06,2.220328742273029e-05,1.4639482059482135e-05,1.6755051367288564e-05,1.046575508675243e-05
PG(40:2),0,3.828157329002997,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.841257238765003e-06,2.323531947666781e-05,1.550669401599438e-05,1.9033984653372485e-05,6.841257238765003e-06,2.323531947666781e-05,1.550669401599438e-05,1.9033984653372485e-05,1.0471597084217542e-05
PG(40:3),0,3.801553972675359,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.867821424193914e-06,2.3254552068420175e-05,1.4630851017999147e-05,1.8166242100725008e-05,6.867821424193914e-06,2.3254552068420175e-05,1.4630851017999147e-05,1.8166242100725008e-05,1.0875823616635718e-05
PG(40:4),0,3.76069450995526,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.995001370791708e-06,2.2202256953248282e-05,1.463130521721565e-05,1.6761312933122067e-05,6.995001370791708e-06,2.2202256953248282e-05,1.463130521721565e-05,1.6761312933122067e-05,1.047321965322851e-05
PG(40:5),0,3.7426342770208767,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.618487110508036e-06,2.2200540049992076e-05,1.4631078160930486e-05,1.676496547172319e-05,6.618487110508036e-06,2.2200540049992076e-05,1.4631078160930486e-05,1.676496547172319e-05,1.0474518005571417e-05
PG(40:6),0,3.742435801601236,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.618281996391641e-06,2.219367106134845e-05,1.4635620889587939e-05,1.6759225810860377e-05,6.618281996391641e-06,2.219367106134845e-05,1.4635620889587939e-05,1.6759225810860377e-05,1.0469325246180702e-05
"PG(40:7),PG(39:0),PG(O-40:0)",0,3.754670409977137,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.617871768158854e-06,2.219367132337108e-05,1.5101026228384756e-05,1.6764443616514607e-05,6.617871768158854e-06,2.219367132337108e-05,1.5101026228384756e-05,1.6764443616514607e-05,1.0603039597492011e-05
"PG(40:9),PG(39:2),PG(O-40:2),PG(P-40:1)",0,3.826854461472792,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.84330849730469e-06,2.744724724458793e-05,1.4630624091683233e-05,1.6761052080160935e-05,6.84330849730469e-06,2.744724724458793e-05,1.4630624091683233e-05,1.6761052080160935e-05,1.0474517974619946e-05
"PG(41:5),PG(P-42:4)",0,3.7424285563748447,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.618179468677382e-06,2.2192640722877756e-05,1.4626081146410357e-05,1.676940066873192e-05,6.618179468677382e-06,2.2192640722877756e-05,1.4626081146410357e-05,1.676940066873192e-05,1.0471110217564688e-05
"PG(41:6),PG(O-42:6)",0,3.776542745810572,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.9363345275387565e-06,2.2206034860974164e-05,1.5489658772698146e-05,1.6766791840547964e-05,6.9363345275387565e-06,2.2206034860974164e-05,1.5489658772698146e-05,1.6766791840547964e-05,1.047711440074251e-05
"PG(41:7),PG(P-42:6),PG(40:0),PG(O-41:0)",0,3.760529225903488,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.616948607915398e-06,2.3464049442215236e-05,1.4628579675331962e-05,1.6762095591529677e-05,6.616948607915398e-06,2.3464049442215236e-05,1.4628579675331962e-05,1.6762095591529677e-05,1.0468351481923523e-05
PG(42:0),0,3.760215689121344,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.620640975012482e-06,2.2202600530416494e-05,1.4615632744861264e-05,1.770445478039796e-05,6.620640975012482e-06,2.2202600530416494e-05,1.4615632744861264e-05,1.770445478039796e-05,1.0473382024650054e-05
PG(42:1),0,3.7501250906149934,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.617358933961308e-06,2.2196418761614952e-05,1.462676244523511e-05,1.7169616389475852e-05,6.617358933961308e-06,2.2196418761614952e-05,1.462676244523511e-05,1.7169616389475852e-05,1.04748425317542e-05
"PG(42:10),PG(41:3),PG(P-42:2)",0,3.784900165797681,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.616846119326385e-06,2.4555839751834277e-05,1.462290114537166e-05,1.675974761630685e-05,6.616846119326385e-06,2.4555839751834277e-05,1.462290114537166e-05,1.675974761630685e-05,1.1077044490007231e-05
"PG(42:11),PG(41:4),PG(O-42:4)",0,3.742636140645237,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.617974295873114e-06,2.2196762076760535e-05,1.4637437686453946e-05,1.6758964808612923e-05,6.617974295873114e-06,2.2196762076760535e-05,1.4637437686453946e-05,1.6758964808612923e-05,1.0478250226906514e-05
PG(42:2),0,3.7421374594952894,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.618794830589189e-06,2.2200883365137658e-05,1.462244677286282e-05,1.67498333128238e-05,6.618794830589189e-06,2.2200883365137658e-05,1.462244677286282e-05,1.67498333128238e-05,1.0471921486594437e-05
PG(42:3),0,3.756298891985333,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.617974315435739e-06,2.2208782430229353e-05,1.4626989674812613e-05,1.7484779713404198e-05,6.617974315435739e-06,2.2208782430229353e-05,1.4626989674812613e-05,1.7484779713404198e-05,1.0474680253187072e-05
PG(42:4),0,3.7564584675453694,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.620948714656258e-06,2.2992165296575895e-05,1.4737605682987912e-05,1.6766270035101486e-05,6.620948714656258e-06,2.2992165296575895e-05,1.4737605682987912e-05,1.6766270035101486e-05,1.047208388896745e-05
PG(42:5),0,3.748971219076879,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.61941021206362e-06,2.2190236861802093e-05,1.4630850801383728e-05,1.676574822965501e-05,6.61941021206362e-06,2.2190236861802093e-05,1.4630850801383728e-05,1.676574822965501e-05,1.0898217625578682e-05
PG(42:6),0,3.799723214299005,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.9611552136343815e-06,2.2223206906796455e-05,1.6164257769100207e-05,1.7179008738226105e-05,6.9611552136343815e-06,2.2223206906796455e-05,1.6164257769100207e-05,1.7179008738226105e-05,1.0468676131912193e-05
"PG(42:7),PG(41:0),PG(O-42:0)",0,3.7494915806012727,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.620846089128875e-06,2.2205348165177337e-05,1.4626081059764189e-05,1.6840625420264312e-05,6.620846089128875e-06,2.2205348165177337e-05,1.4626081059764189e-05,1.6840625420264312e-05,1.0826654386952072e-05
"PG(42:8),PG(41:1),PG(O-42:1),PG(P-42:0)",0,3.79430025351248,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.784641673614363e-06,2.3052266867403005e-05,1.600321711324555e-05,1.6883151767958424e-05,6.784641673614363e-06,2.3052266867403005e-05,1.600321711324555e-05,1.6883151767958424e-05,1.0473868860351436e-05
"PG(42:9),PG(41:2),PG(O-42:2),PG(P-42:1)",0,3.757895164799888,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.618281957266394e-06,2.2203630737875876e-05,1.533793084705899e-05,1.6763400204670078e-05,6.618281957266394e-06,2.2203630737875876e-05,1.533793084705899e-05,1.6763400204670078e-05,1.0467215562905101e-05
PG(43:2),0,3.742845640965329,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.6198204402964075e-06,2.2200883299632006e-05,1.4635166603725268e-05,1.6769661471930942e-05,6.6198204402964075e-06,2.2200883299632006e-05,1.4635166603725268e-05,1.6769661471930942e-05,1.0472083827064507e-05
PG(43:4),0,3.769734777707608,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.944847379591779e-06,2.2661090734476395e-05,1.463380370281417e-05,1.6761834688806436e-05,6.944847379591779e-06,2.2661090734476395e-05,1.463380370281417e-05,1.6761834688806436e-05,1.0795822232984679e-05
PG(43:6),0,3.742107936897432,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.614589668419808e-06,2.2192640984900378e-05,1.4628579588685793e-05,1.6759747417258425e-05,6.614589668419808e-06,2.2192640984900378e-05,1.4628579588685793e-05,1.6759747417258425e-05,1.0469974236643325e-05
PG(44:0),0,3.741432392633996,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.612846090836024e-06,2.218714578088435e-05,1.4618358460037289e-05,1.674931170642575e-05,6.612846090836024e-06,2.218714578088435e-05,1.4618358460037289e-05,1.674931170642575e-05,1.04641323629841e-05
PG(44:1),0,3.745837014697398,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.6875130871756734e-06,2.2205348165177337e-05,1.4628352445754457e-05,1.6759486713583614e-05,6.6875130871756734e-06,2.2205348165177337e-05,1.4628352445754457e-05,1.6759486713583614e-05,1.0471759269930252e-05
PG(44:10),0,3.742483653688703,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.619615404430511e-06,2.219607498792977e-05,1.4627898203214872e-05,1.676809650345047e-05,6.619615404430511e-06,2.219607498792977e-05,1.4627898203214872e-05,1.676809650345047e-05,1.046591739627103e-05
PG(44:12),0,3.742267372087517,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.619717893019523e-06,2.22019136381027e-05,1.4622219759900739e-05,1.675818210044321e-05,6.619717893019523e-06,2.22019136381027e-05,1.4622219759900739e-05,1.675818210044321e-05,1.0466404170069467e-05
PG(44:2),0,3.742564696397269,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.618794830589189e-06,2.2197792415231232e-05,1.4634485218254345e-05,1.6760008519030088e-05,6.618794830589189e-06,2.2197792415231232e-05,1.4634485218254345e-05,1.6760008519030088e-05,1.0472895281803088e-05
PG(44:3),0,3.742269343538405,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.618487149633285e-06,2.2194014441999694e-05,1.462244694615516e-05,1.6762356593777127e-05,6.618487149633285e-06,2.2194014441999694e-05,1.462244694615516e-05,1.6762356593777127e-05,1.0472408322295818e-05
PG(44:4),0,3.75004121071824,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.620743522289366e-06,2.2190580242453334e-05,1.4633803746137253e-05,1.715787601574067e-05,6.620743522289366e-06,2.2190580242453334e-05,1.4633803746137253e-05,1.715787601574067e-05,1.0468675946203362e-05
PG(44:5),0,3.7496889442588777,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.6168460410758894e-06,2.270608113293957e-05,1.4626989674812613e-05,1.6759486564297296e-05,6.6168460410758894e-06,2.270608113293957e-05,1.4626989674812613e-05,1.6759486564297296e-05,1.0476465193619585e-05
PG(44:6),0,3.742321027950028,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.617358894836059e-06,2.2199509580510067e-05,1.4621538331106732e-05,1.676053032447657e-05,6.617358894836059e-06,2.2199509580510067e-05,1.4621538331106732e-05,1.676053032447657e-05,1.0477763484059548e-05
"PG(44:7),PG(43:0)",0,3.7647908200234856,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.615205049894239e-06,2.303784245634156e-05,1.5100571899199e-05,1.6770705331634428e-05,6.615205049894239e-06,2.303784245634156e-05,1.5100571899199e-05,1.6770705331634428e-05,1.0474517912717002e-05
"PG(44:8),PG(43:1)",0,3.742360755640589,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.618179449114756e-06,2.2197448969074332e-05,1.4626762401912026e-05,1.675739954155982e-05,6.618179449114756e-06,2.2197448969074332e-05,1.4626762401912026e-05,1.675739954155982e-05,1.0476140698388274e-05
"PG(O-35:1),PG(P-35:0)",0,3.7104183402375375,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.403306771873758e-06,2.2402825119997928e-05,1.4160448621359118e-05,1.6219430467245168e-05,6.403306771873758e-06,2.2402825119997928e-05,1.4160448621359118e-05,1.6219430467245168e-05,1.0232566171346576e-05
"PG(O-35:2),PG(P-35:1)",0,3.7133924907763913,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.403922172910814e-06,2.1777767263664754e-05,1.4784396130412075e-05,1.6211081729387866e-05,6.403922172910814e-06,2.1777767263664754e-05,1.4784396130412075e-05,1.6211081729387866e-05,1.0130657428745122e-05
"PG(O-37:2),PG(P-37:1)",0,3.73756537818195,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PG,6.40638379662166e-06,2.2844143147224224e-05,1.4158177278691934e-05,1.7365549756513903e-05,6.40638379662166e-06,2.2844143147224224e-05,1.4158177278691934e-05,1.7365549756513903e-05,1.0131631131099358e-05
PI(24:0),0,3.709739523179601,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PI,6.344332228102279e-06,2.1339540055333573e-05,1.4087764616255152e-05,1.7149788329892923e-05,6.344332228102279e-06,2.1339540055333573e-05,1.4087764616255152e-05,1.7149788329892923e-05,1.0326685511774447e-05
PI(25:0),0,3.726345540937515,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PI,6.772333887624748e-06,2.1331640924736226e-05,1.4842543247849077e-05,1.6215256023673358e-05,6.772333887624748e-06,2.1331640924736226e-05,1.4842543247849077e-05,1.6215256023673358e-05,1.013163116205083e-05
PI(26:0),0,3.743107259203149,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PI,6.3523322263951315e-06,2.169637248964954e-05,1.4130239391307023e-05,1.869899326986121e-05,6.3523322263951315e-06,2.169637248964954e-05,1.4130239391307023e-05,1.869899326986121e-05,1.0128385590708282e-05
PI(26:1),0,3.819714435945488,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PI,6.686692532896975e-06,2.7361730985678625e-05,1.442052134247564e-05,1.7045690531902014e-05,6.686692532896975e-06,2.7361730985678625e-05,1.442052134247564e-05,1.7045690531902014e-05,1.0503240661972043e-05
"PI(27:0),PI(O-28:0)",0,3.749818124516424,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PI,6.518281636259816e-06,2.2505513097201244e-05,1.4083221800951528e-05,1.8067623060873672e-05,6.518281636259816e-06,2.2505513097201244e-05,1.4083221800951528e-05,1.8067623060873672e-05,1.0131468883483703e-05
"PI(27:1),PI(P-28:0)",0,3.6931827680784335,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,PI,6.349665605943638e-06,2.162287645319774e-05,1.4096622887315644e-05,1.6223343858807422e-05,6.349665605943638e-06,2.162287645319774e-05,1.4096622887315644e-05,1.6223343858807422e-05,1.0130657459696593e-05
