lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N2M-P_x,N2M-Q_x,N2M-R_x,N2M-S_x,N2M-P_y,N2M-Q_y,N2M-R_y,N2M-S_y,Blank1
"PI(31:2),PI(P-32:1)",0,4.0351698268367375,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3515721280519243e-05,1.4132264087348506e-05,1.712456523563787e-05,1.6015464890046145e-05,2.3515721280519243e-05,1.4132264087348506e-05,1.712456523563787e-05,1.6015464890046145e-05,1.0132117997752212e-05
PI(31:3),0,4.043827914951421,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3514209272681865e-05,1.3371254974041466e-05,1.8564771582001755e-05,1.6016494779630946e-05,2.3514209272681865e-05,1.3371254974041466e-05,1.8564771582001755e-05,1.6016494779630946e-05,1.0136012621460323e-05
PI(31:4),0,4.077586155394889,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.375045537842097e-05,1.3866661076863912e-05,1.8927716717567304e-05,1.6015207491304677e-05,2.375045537842097e-05,1.3866661076863912e-05,1.8927716717567304e-05,1.6015207491304677e-05,1.0958583921636755e-05
"PI(32:0),PI(O-33:0)",0,4.0750705072741376,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3520257304031385e-05,1.4197861010127797e-05,1.7524989973844522e-05,1.7452248706386372e-05,2.3520257304031385e-05,1.4197861010127797e-05,1.7524989973844522e-05,1.7452248706386372e-05,1.0330580197385503e-05
"PI(32:1),PI(O-33:1),PI(P-33:0)",0,4.037682529895612,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3530085499167364e-05,1.3362465693008607e-05,1.824316400924949e-05,1.6013662853340102e-05,2.3530085499167364e-05,1.3362465693008607e-05,1.824316400924949e-05,1.6013662853340102e-05,1.0124491059854585e-05
"PI(32:2),PI(O-33:2),PI(P-33:1)",0,4.040925445449077,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3536888957663567e-05,1.3368467993208752e-05,1.7125943348883746e-05,1.6850864290232878e-05,2.3536888957663567e-05,1.3368467993208752e-05,1.7125943348883746e-05,1.6850864290232878e-05,1.0582430807544808e-05
"PI(32:3),PI(P-33:2)",0,4.017164010900115,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3540668905160508e-05,1.3357535179560139e-05,1.713090367349991e-05,1.6012375663220148e-05,2.3540668905160508e-05,1.3357535179560139e-05,1.713090367349991e-05,1.6012375663220148e-05,1.013309157630056e-05
PI(32:4),0,4.016983899705321,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.352668304895425e-05,1.3360750785140796e-05,1.7129250284524817e-05,1.6014692497409123e-05,2.352668304895425e-05,1.3360750785140796e-05,1.7129250284524817e-05,1.6014692497409123e-05,1.0127898755006902e-05
PI(32:5),0,4.03970504981116,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3519879229975538e-05,1.3363323228717718e-05,1.7305073365941233e-05,1.6994259449775924e-05,2.3519879229975538e-05,1.3363323228717718e-05,1.7305073365941233e-05,1.6994259449775924e-05,1.0131793502520901e-05
"PI(33:0),PI(O-34:0)",0,4.028293076894991,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3530463212740703e-05,1.3835148755487522e-05,1.7127596790422467e-05,1.601340540549548e-05,2.3530463212740703e-05,1.3835148755487522e-05,1.7127596790422467e-05,1.601340540549548e-05,1.01285479930813e-05
"PI(33:1),PI(O-34:1),PI(P-34:0)",0,4.018382207563397,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.350891753363704e-05,1.3424203848203504e-05,1.7130903831190796e-05,1.60159798839417e-05,2.350891753363704e-05,1.3424203848203504e-05,1.7130903831190796e-05,1.60159798839417e-05,1.0132117997752212e-05
"PI(33:2),PI(O-34:2),PI(P-34:1)",0,4.030616852086784,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.352819512888813e-05,1.3364823803767752e-05,1.7852660340784204e-05,1.601649473052779e-05,2.352819512888813e-05,1.3364823803767752e-05,1.7852660340784204e-05,1.601649473052779e-05,1.0128710178794007e-05
"PI(33:3),PI(O-34:3),PI(P-34:2)",0,4.044736367108395,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3524037107335332e-05,1.3958625474753351e-05,1.787470705146401e-05,1.6002077994951044e-05,2.3524037107335332e-05,1.3958625474753351e-05,1.787470705146401e-05,1.6002077994951044e-05,1.0131955719185083e-05
"PI(33:4),PI(O-34:4),PI(P-34:3)",0,4.034178453684804,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3526305335380912e-05,1.3368682326026526e-05,1.8040333629718955e-05,1.601675217837241e-05,2.3526305335380912e-05,1.3368682326026526e-05,1.8040333629718955e-05,1.601675217837241e-05,1.0129846190666844e-05
"PI(33:5),PI(P-34:4)",0,4.017037168258804,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.352101345214308e-05,1.3364823681104945e-05,1.7126218782303853e-05,1.601700962621703e-05,2.352101345214308e-05,1.3364823681104945e-05,1.7126218782303853e-05,1.601700962621703e-05,1.0130657521599536e-05
"PI(34:0),PI(O-35:0)",0,4.033236686867606,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.351723350464613e-05,1.3370826063080299e-05,1.725436570535406e-05,1.6705152100088235e-05,2.351723350464613e-05,1.3370826063080299e-05,1.725436570535406e-05,1.6705152100088235e-05,1.0133578473904885e-05
"PI(34:1),PI(O-35:1),PI(P-35:0)",0,4.175389649138617,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.4590734556375822e-05,1.336761045749964e-05,1.713062813495254e-05,2.365582790294897e-05,2.4590734556375822e-05,1.336761045749964e-05,1.713062813495254e-05,2.365582790294897e-05,1.012708745502568e-05
"PI(34:2),PI(O-35:2),PI(P-35:1)",0,4.031637774683082,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.4146970061228833e-05,1.3361608239074702e-05,1.712787238153346e-05,1.6325682570167597e-05,2.4146970061228833e-05,1.3361608239074702e-05,1.712787238153346e-05,1.6325682570167597e-05,1.0131955719185083e-05
"PI(34:3),PI(P-35:2)",0,4.094838695075911,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.5383008422748356e-05,1.5008389427186874e-05,1.712539200897086e-05,1.6781097397434977e-05,2.5383008422748356e-05,1.5008389427186874e-05,1.712539200897086e-05,1.6781097397434977e-05,1.01300084382825e-05
PI(34:4),0,4.485803472301854,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.9597256162850834e-05,1.729634760765729e-05,2.2430124145380113e-05,2.991887612762774e-05,2.9597256162850834e-05,1.729634760765729e-05,2.2430124145380113e-05,2.991887612762774e-05,1.01267629288429e-05
PI(34:5),0,4.041273914267134,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.35153433506564e-05,1.3371040436785676e-05,1.7731127499270653e-05,1.6671427168990085e-05,2.35153433506564e-05,1.3371040436785676e-05,1.7731127499270653e-05,1.6671427168990085e-05,1.0129034766879736e-05
PI(34:6),0,4.017081032946001,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3525927333421565e-05,1.3369111114324884e-05,1.712649426828759e-05,1.601392025208157e-05,2.3525927333421565e-05,1.3369111114324884e-05,1.712649426828759e-05,1.601392025208157e-05,1.0126276124092986e-05
"PI(35:2),PI(O-36:2),PI(P-36:1)",0,4.037809944521954,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.5052642280413364e-05,1.3370611812037732e-05,1.7133108349824254e-05,1.6009029037652683e-05,2.5052642280413364e-05,1.3370611812037732e-05,1.7133108349824254e-05,1.6009029037652683e-05,1.0127087485977152e-05
"PI(35:3),PI(O-36:3),PI(P-36:2)",0,4.01737732253338,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.353613309793788e-05,1.3364823762880152e-05,1.713724200623468e-05,1.6013662951546413e-05,2.353613309793788e-05,1.3364823762880152e-05,1.713724200623468e-05,1.6013662951546413e-05,1.0130332995416753e-05
"PI(35:4),PI(O-36:4),PI(P-36:3)",0,4.016723883173115,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3517233432549632e-05,1.3362251278415625e-05,1.7126218782303853e-05,1.601108827668757e-05,2.3517233432549632e-05,1.3362251278415625e-05,1.7126218782303853e-05,1.601108827668757e-05,1.0125464824111766e-05
"PI(35:5),PI(O-36:5),PI(P-36:4)",0,4.017127930033675,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.352895113280682e-05,1.3363323187830114e-05,1.7135588617259593e-05,1.601083107435873e-05,2.352895113280682e-05,1.3363323187830114e-05,1.7135588617259593e-05,1.601083107435873e-05,1.0128547962129825e-05
"PI(35:6),PI(P-36:5)",0,4.050235545062996,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3519879157879038e-05,1.336846807498396e-05,1.7872502532830555e-05,1.699812102013579e-05,2.3519879157879038e-05,1.336846807498396e-05,1.7872502532830555e-05,1.699812102013579e-05,1.0126925207410025e-05
"PI(36:1),PI(O-37:1),PI(P-37:0)",0,4.035602698263982,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3529329134766165e-05,1.3376399697644897e-05,1.8108954344575507e-05,1.6010316178669483e-05,2.3529329134766165e-05,1.3376399697644897e-05,1.8108954344575507e-05,1.6010316178669483e-05,1.0133740814374957e-05
"PI(36:2),PI(O-37:2),PI(P-37:1)",0,4.047209496232058,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.353575502388203e-05,1.363214172212016e-05,1.7135037592728485e-05,1.7206906459118162e-05,2.353575502388203e-05,1.363214172212016e-05,1.7135037592728485e-05,1.7206906459118162e-05,1.0127087485977152e-05
"PI(36:3),PI(P-37:2)",0,4.183718952833959,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3520257015645378e-05,1.4223799533389173e-05,1.7729198361493676e-05,2.1939204859327447e-05,2.3520257015645378e-05,1.4223799533389173e-05,1.7729198361493676e-05,2.1939204859327447e-05,1.1811662942452213e-05
PI(36:4),0,4.181248506831818,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,3.130880974217231e-05,1.3372326556355128e-05,1.758065816930238e-05,1.897450309570542e-05,3.130880974217231e-05,1.3372326556355128e-05,1.758065816930238e-05,1.897450309570542e-05,1.0130495273983881e-05
PI(36:5),0,4.1003440393541055,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.658502711260233e-05,1.3971273155382172e-05,1.7137793241020306e-05,1.7482626864607592e-05,2.658502711260233e-05,1.3971273155382172e-05,1.7137793241020306e-05,1.7482626864607592e-05,1.0129683850196774e-05
PI(36:6),0,4.045614845417626,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3517233432549632e-05,1.3362465652121002e-05,1.82288336919867e-05,1.6018554460594233e-05,2.3517233432549632e-05,1.3362465652121002e-05,1.82288336919867e-05,1.6018554460594233e-05,1.0658375319872083e-05
"PI(36:7),PI(35:0),PI(O-36:0)",0,4.030923882471471,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.452912139054659e-05,1.3370611730262524e-05,1.71375178076002e-05,1.601263320927108e-05,2.452912139054659e-05,1.3370611730262524e-05,1.71375178076002e-05,1.601263320927108e-05,1.0127736538342718e-05
"PI(36:8),PI(35:1),PI(O-36:1),PI(P-36:0)",0,4.026437775974836,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3528951060710318e-05,1.3758190435199275e-05,1.7134486147688345e-05,1.6010058681721704e-05,2.3528951060710318e-05,1.3758190435199275e-05,1.7134486147688345e-05,1.6010058681721704e-05,1.0124166533671805e-05
"PI(37:3),PI(O-38:3),PI(P-38:2)",0,4.045817807331891,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.35229033177468e-05,1.3371683517014203e-05,1.8224699983012638e-05,1.6434838001129554e-05,2.35229033177468e-05,1.3371683517014203e-05,1.8224699983012638e-05,1.6434838001129554e-05,1.012952163353259e-05
"PI(37:4),PI(O-38:4),PI(P-38:3)",0,4.0345311121288825,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.351496549289006e-05,1.3360965077070966e-05,1.8085805164324445e-05,1.6008771442498596e-05,2.351496549289006e-05,1.3360965077070966e-05,1.8085805164324445e-05,1.6008771442498596e-05,1.013017059304374e-05
"PI(37:5),PI(O-38:5),PI(P-38:4)",0,4.065635211550021,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3533108938070112e-05,1.3366967418158718e-05,1.9778171595251056e-05,1.5999761062555757e-05,2.3533108938070112e-05,1.3366967418158718e-05,1.9778171595251056e-05,1.5999761062555757e-05,1.012773656929419e-05
"PI(37:6),PI(O-38:6),PI(P-38:5)",0,4.025621502409325,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.4170027820266375e-05,1.3364180723539227e-05,1.712732119931147e-05,1.6003880228069713e-05,2.4170027820266375e-05,1.3364180723539227e-05,1.712732119931147e-05,1.6003880228069713e-05,1.0132118028703683e-05
"PI(37:7),PI(P-38:6),PI(36:0),PI(O-37:0)",0,4.016993836287355,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3533486867932956e-05,1.3365681094151245e-05,1.7127596790422467e-05,1.6006454461000152e-05,2.3533486867932956e-05,1.3365681094151245e-05,1.7127596790422467e-05,1.6006454461000152e-05,1.012757425977559e-05
"PI(38:2),PI(P-39:1)",0,4.023922324723761,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3529329062669665e-05,1.3359893167656477e-05,1.712649442597848e-05,1.6361981734196187e-05,2.3529329062669665e-05,1.3359893167656477e-05,1.712649442597848e-05,1.6361981734196187e-05,1.0130982140636735e-05
PI(38:3),0,4.031031675602492,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3542180840901393e-05,1.336653867074796e-05,1.7132832968967772e-05,1.6699230897868243e-05,2.3542180840901393e-05,1.336653867074796e-05,1.7132832968967772e-05,1.6699230897868243e-05,1.012887251926408e-05
PI(38:4),0,4.026932018592669,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.352517118530987e-05,1.336268002582638e-05,1.7132006248198412e-05,1.6013147908547705e-05,2.352517118530987e-05,1.336268002582638e-05,1.7132006248198412e-05,1.6013147908547705e-05,1.075833659586212e-05
PI(38:5),0,4.017348804336301,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3527817271121787e-05,1.3368039204910395e-05,1.7137793346147564e-05,1.601469264471859e-05,2.3527817271121787e-05,1.3368039204910395e-05,1.7137793346147564e-05,1.601469264471859e-05,1.0128872550215552e-05
PI(38:6),0,4.027455862036353,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3522147169635104e-05,1.3799134995174244e-05,1.7132006143071154e-05,1.601520758951099e-05,2.3522147169635104e-05,1.3799134995174244e-05,1.7132006143071154e-05,1.601520758951099e-05,1.0129359354965463e-05
"PI(38:7),PI(37:0),PI(O-38:0)",0,4.017294963241289,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3523659033279485e-05,1.3369754194553415e-05,1.713641554828347e-05,1.6017524571009432e-05,2.3523659033279485e-05,1.3369754194553415e-05,1.713641554828347e-05,1.6017524571009432e-05,1.0124491152709002e-05
"PI(38:8),PI(37:1),PI(O-38:1),PI(P-38:0)",0,4.05332287476741,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3521013235853576e-05,1.336825378305379e-05,1.7884077201801528e-05,1.714357576243581e-05,2.3521013235853576e-05,1.336825378305379e-05,1.7884077201801528e-05,1.714357576243581e-05,1.0128710178794007e-05
"PI(38:9),PI(37:2),PI(O-38:2),PI(P-38:1)",0,4.016960613111633,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.351269733694098e-05,1.336696745904632e-05,1.713972243136091e-05,1.600799914806789e-05,2.351269733694098e-05,1.336696745904632e-05,1.713972243136091e-05,1.600799914806789e-05,1.0125140143171624e-05
"PI(39:4),PI(O-40:4),PI(P-40:3)",0,4.020847973643944,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3517233432549632e-05,1.3367181832751697e-05,1.7129525875635814e-05,1.620494237902289e-05,2.3517233432549632e-05,1.3367181832751697e-05,1.7129525875635814e-05,1.620494237902289e-05,1.0130170747801099e-05
"PI(39:5),PI(O-40:5),PI(P-40:4)",0,4.02423634422215,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3509673393362727e-05,1.3673086241207526e-05,1.7132557325293146e-05,1.6011860767530905e-05,2.3509673393362727e-05,1.3673086241207526e-05,1.7132557325293146e-05,1.6011860767530905e-05,1.0129521664484062e-05
"PI(39:6),PI(O-40:6),PI(P-40:5)",0,4.025707644346634,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3522147385924614e-05,1.3362679944051174e-05,1.7459952101121823e-05,1.613903715479116e-05,2.3522147385924614e-05,1.3362679944051174e-05,1.7459952101121823e-05,1.613903715479116e-05,1.0133903061990612e-05
"PI(39:7),PI(P-40:6),PI(38:0),PI(O-39:0)",0,4.017385390780109,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.353386530247131e-05,1.3362680066713984e-05,1.7133659532046246e-05,1.6023960718021828e-05,2.353386530247131e-05,1.3362680066713984e-05,1.7133659532046246e-05,1.6023960718021828e-05,1.0127249671689864e-05
"PI(39:8),PI(38:1),PI(O-39:1),PI(P-39:0)",0,4.027165144621259,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3524415037198176e-05,1.3367610580162452e-05,1.7128423511191824e-05,1.6516961948540916e-05,2.3524415037198176e-05,1.3367610580162452e-05,1.7128423511191824e-05,1.6516961948540916e-05,1.0131631131099358e-05
"PI(40:1),PI(P-41:0)",0,4.017119066237358,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.3511941405118796e-05,1.336846807498396e-05,1.7130903726063538e-05,1.6017267123164814e-05,2.3511941405118796e-05,1.336846807498396e-05,1.7130903726063538e-05,1.6017267123164814e-05,1.0132280307270808e-05
"PI(40:10),PI(39:3),PI(O-40:3),PI(P-40:2)",0,4.019186577006095,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.351723328835662e-05,1.3374256001478728e-05,1.723479915698233e-05,1.6015207491304677e-05,2.351723328835662e-05,1.3374256001478728e-05,1.723479915698233e-05,1.6015207491304677e-05,1.0129521602581118e-05
PI(40:2),0,4.054996283747577,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.5480530765364358e-05,1.3863660049426649e-05,1.712897479854108e-05,1.600696955310202e-05,2.5480530765364358e-05,1.3863660049426649e-05,1.712897479854108e-05,1.600696955310202e-05,1.0129197107349804e-05
PI(40:3),0,4.054238084824511,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PI,2.351042918099191e-05,1.335967891661391e-05,1.8300485698809694e-05,1.6815337126016062e-05,2.351042918099191e-05,1.335967891661391e-05,1.8300485698809694e-05,1.6815337126016062e-05,1.0132604833453594e-05
