lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4F-J,N4F-L,N4F-M,N4F-N,N4M-P,N4M-Q,N4M-R,N4M-S,N2F-J,N2F-L,N2F-M,N2F-N,N2M-P,N2M-Q,N2M-R,N2M-S,Blank1
"PG(39:7),PG(P-40:6),PG(38:0),PG(O-39:0)",-0.0124720048029668,4.084920219204837,0.0035140345270923,0.9527296542442826,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.1912720424547082e-05,1.4241375737987988e-05,1.7266262357155305e-05,1.2781706376162573e-05,2.5737321222975344e-05,1.5759054554526786e-05,2.8205498815877572e-05,2.001456236136773e-05,1.870312323067518e-05,2.082250040563085e-05,1.6091719532123854e-05,1.5955114752314515e-05,2.3565616457705282e-05,1.333331144150376e-05,1.777659898131252e-05,1.6070042752836594e-05,1.0130495273983881e-05
"PG(39:8),PG(38:1),PG(O-39:1),PG(P-39:0)",-0.0188682474664195,4.103118326585615,0.0080435402507457,0.92853691136897,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2067389086822084e-05,1.4230701465616991e-05,1.8066274662978667e-05,1.278231679642525e-05,2.7358768344405848e-05,1.5533564952356335e-05,2.7722533845790094e-05,2.0021282830575316e-05,1.86920573313541e-05,1.9573206342873795e-05,1.6559997158793293e-05,1.594851103549189e-05,2.624899101297366e-05,1.4371499663610558e-05,1.727613703517739e-05,1.6071844740439476e-05,1.0136012621460323e-05
"PG(40:1),PG(P-41:0)",0.0122564048969989,4.132768880093196,0.0033946044347841,0.9535389527702552,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.229967732626239e-05,1.4710137890218227e-05,1.7835888857840116e-05,1.3200215126182087e-05,2.7756380173520885e-05,1.6734428396295305e-05,2.923002347695983e-05,2.0684360132706965e-05,1.931952229378967e-05,2.0915526322378125e-05,1.661718557326229e-05,1.6482126078783612e-05,2.434806263361735e-05,1.3780484973457672e-05,1.7749315986960138e-05,1.6612215539615378e-05,1.0470461010441762e-05
"PG(40:10),PG(39:3),PG(O-40:3),PG(P-40:2)",-0.023877894306759,4.1418933543442495,0.0128847876669553,0.9096253011214634,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2308999294178379e-05,1.536694997938836e-05,1.7835613322946115e-05,1.3202656496783834e-05,2.6979755704532304e-05,1.6044974381306683e-05,2.8652507455358244e-05,2.0686600187378538e-05,1.931623247808168e-05,2.0939875397425993e-05,1.6631290249450607e-05,1.742134945184646e-05,2.553647368551391e-05,1.4446100036690066e-05,1.775703248550442e-05,1.6608611367996976e-05,1.046575508675243e-05
PG(40:2),-0.0051678610501032,4.18370854610161,0.0006037080749974333,0.9803975724301598,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2612819733398975e-05,1.5090553018064042e-05,1.7838920109614636e-05,1.3215067431176023e-05,2.8583016491295844e-05,1.990027327151743e-05,2.8640965923410443e-05,2.0680839732881824e-05,2.07787224440876e-05,2.123861954569012e-05,1.662949515686941e-05,1.8059351073043342e-05,2.6531730134071693e-05,1.4350705945727813e-05,1.8078364414582056e-05,1.6948177169445382e-05,1.0471597084217542e-05
PG(40:3),-0.0139409893070928,4.130566962884616,0.0043917180352045,0.947162836390162,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2301199388326003e-05,1.4710365138803363e-05,1.782183410778834e-05,1.320713247224078e-05,2.6623062044448042e-05,1.6052465712177215e-05,2.8647180939642056e-05,2.068820031362762e-05,1.9323410278551673e-05,2.023187982899726e-05,1.673361375489845e-05,1.699999425196445e-05,2.435259865712949e-05,1.3783057294371785e-05,1.775427662695808e-05,1.7195321600729104e-05,1.0875823616635718e-05
PG(40:4),0.0388504183197434,4.139871928193836,0.0341084708258869,0.8534762785371689,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2309570040237561e-05,1.6149583103718475e-05,1.784167587905808e-05,1.3203266917046514e-05,2.6590409717501125e-05,1.6047721224852614e-05,2.8679141473286324e-05,2.3238103212331402e-05,1.931443808500872e-05,2.0231567714039502e-05,1.66264177854246e-05,1.648898368596537e-05,2.4332943132015556e-05,1.378541536424333e-05,1.7761166404733e-05,1.6611185650030577e-05,1.047321965322851e-05
PG(40:5),-0.0016109619179203,4.1321666789024025,5.8645314785221725e-05,0.9938898414813858,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2304813895650143e-05,1.4706276960148688e-05,1.7843880683839398e-05,1.4031739076693744e-05,2.6585036616635048e-05,1.6056211568127363e-05,2.8643629392937233e-05,2.0707721243480714e-05,1.9324606844837862e-05,2.113935049621089e-05,1.662205803728829e-05,1.6480348361838506e-05,2.4341258814638642e-05,1.4108040390179732e-05,1.775179641208637e-05,1.661118560092742e-05,1.0474518005571417e-05
PG(40:6),-0.0058841036769644,4.123913376312623,0.0007823475566761801,0.9776856982553684,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2307096879886882e-05,1.4711273526685626e-05,1.7841951624203813e-05,1.3215677696214221e-05,2.6601569246812853e-05,1.6056960529751023e-05,2.8652063628437923e-05,2.0698120852217652e-05,1.931533539563428e-05,2.0231567654498304e-05,1.6621801532601632e-05,1.7008375685732178e-05,2.4350330573276918e-05,1.3781342345616371e-05,1.7749591735762026e-05,1.6609383662427687e-05,1.0469325246180702e-05
"PG(40:7),PG(39:0),PG(O-40:0)",-0.0148089236588327,4.139261356529937,0.0049559267741257,0.9438766096375288,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.3061225509370747e-05,1.4715361618703402e-05,1.783919580219743e-05,1.320326699465875e-05,2.659412966571727e-05,1.6051716750553555e-05,2.8659609871428062e-05,2.069460057446966e-05,1.931204552288175e-05,2.0229070139424253e-05,1.663308548877361e-05,1.7414999964484774e-05,2.5665747399653386e-05,1.4201290784975814e-05,1.775868608473403e-05,1.660783902446311e-05,1.0603039597492011e-05
"PG(40:9),PG(39:2),PG(O-40:2),PG(P-40:1)",0.0008105386843814456,4.133324596956941,1.4846133915558111e-05,0.9969257040444912,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2305955496627193e-05,1.5165954670416453e-05,1.7840849326939015e-05,1.320184269364788e-05,2.6593303010558127e-05,1.605446345121333e-05,2.8640965838742965e-05,2.1631933167682788e-05,1.9778905688120847e-05,2.097952060613437e-05,1.66264177854246e-05,1.6482126030340497e-05,2.452949982508494e-05,1.3783914748305689e-05,1.7751520873539003e-05,1.661041340470302e-05,1.0474517974619946e-05
"PG(41:5),PG(P-42:4)",0.0083530185841167,4.125186276752959,0.0015766274847028,0.968326905250856,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2301009139639606e-05,1.4713317594353739e-05,1.7832030633443073e-05,1.3215677773826458e-05,2.7883682308832745e-05,1.6060456620692936e-05,2.8649400074243655e-05,2.0686600126339958e-05,1.9309652675532073e-05,2.0231255360916952e-05,1.6623853129869487e-05,1.6480856142556783e-05,2.435826854232667e-05,1.37783412364039e-05,1.7754001035847084e-05,1.6603462411104538e-05,1.0471110217564688e-05
"PG(41:6),PG(O-42:6)",0.011882249840382,4.126943353990516,0.0031903905998918,0.9549566055885012,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2300818854666986e-05,1.4709910771588434e-05,1.863920810802079e-05,1.3208353273960012e-05,2.725047896241757e-05,1.6056461047363275e-05,2.8648068424147737e-05,2.068179993070842e-05,1.9318326012726188e-05,2.0229070258506646e-05,1.6617441931207138e-05,1.6485935984350324e-05,2.4348440635576696e-05,1.3778769861151844e-05,1.7747111573453945e-05,1.6616077159078394e-05,1.047711440074251e-05
"PG(41:7),PG(P-42:6),PG(40:0),PG(O-41:0)",0.0072947872465496,4.172810547071815,0.0012028189313042,0.9723335693385204,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2425619198902534e-05,1.4703778698539445e-05,1.8126075721933622e-05,1.3200418509055369e-05,3.348538359873706e-05,1.6055462368360102e-05,2.8650731809007055e-05,2.1685696066803415e-05,2.0310665997785018e-05,2.122394764194513e-05,1.7910975304808347e-05,1.6483142076208188e-05,2.4343904900450562e-05,1.4453388497347269e-05,1.7742150986019633e-05,1.7648161900447107e-05,1.0468351481923523e-05
PG(42:0),0.0092353236801583,4.144374448149835,0.0019275251523493,0.9649812542235636,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.23019602742129e-05,1.4704232892480573e-05,1.7832581755794005e-05,1.3202249692231157e-05,3.0513212061922083e-05,1.6367851713452537e-05,2.864185366191856e-05,2.0697160715429624e-05,1.9326700208348745e-05,2.0231567714039502e-05,1.6625904629309468e-05,1.6552479044013374e-05,2.582828449315372e-05,1.3780699142725032e-05,1.8552921532174305e-05,1.6603977405000092e-05,1.0473382024650054e-05
PG(42:1),-0.0085184304572816,4.12746055074104,0.0016397129678408,0.9676997931355998,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2301199279467322e-05,1.470922950233596e-05,1.783699099741611e-05,1.320631866910482e-05,2.6597022879940092e-05,1.629893109793962e-05,2.865383919012164e-05,2.0699080927967103e-05,1.9321615885478715e-05,2.0237810965853854e-05,1.6916718921110765e-05,1.6740679329835324e-05,2.4341637032887493e-05,1.3776840743129068e-05,1.7753725444736086e-05,1.704652013465531e-05,1.04748425317542e-05
"PG(42:10),PG(41:3),PG(P-42:2)",-0.0058720982973301,4.128789720368655,0.0007791580740484083,0.9777312184610404,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.229967732626239e-05,1.4709456707602652e-05,1.7827621444383905e-05,1.3203877182084712e-05,2.660694266301563e-05,1.6061705159961785e-05,2.863830245388365e-05,2.0746443444168532e-05,1.932311119402467e-05,2.02293824330056e-05,1.661846785212591e-05,1.6485173731955544e-05,2.510518332712181e-05,1.377941302315558e-05,1.775344990618872e-05,1.661401767452773e-05,1.1077044490007231e-05
"PG(42:11),PG(41:4),PG(O-42:4)",0.0152770993948312,4.142933441282652,0.0052743922507616,0.9421045232178328,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2928815326538084e-05,1.4707639715245879e-05,1.8090250140976517e-05,1.3205097983803944e-05,2.8493326456217402e-05,1.6273960074419045e-05,2.8977887283143887e-05,2.0960535636325922e-05,1.9315933336510133e-05,2.024124476625998e-05,1.661385164821688e-05,1.6482888040519706e-05,2.433294277153305e-05,1.4534419877150076e-05,1.8300210265389587e-05,1.661298763763346e-05,1.0478250226906514e-05
PG(42:2),0.008484895193114,4.129357713101631,0.0016268479138726,0.9678266860810002,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2299867538662558e-05,1.4925214424281784e-05,1.7834235227972662e-05,1.3207539432017935e-05,2.6594543072131017e-05,1.6057460012138772e-05,3.03584208248951e-05,2.068692021262835e-05,1.9314138943437175e-05,2.0231567594957105e-05,1.701340069304231e-05,1.6483396063453553e-05,2.4350330501180418e-05,1.3784986494169765e-05,1.7747387006874052e-05,1.661401767452773e-05,1.0471921486594437e-05
PG(42:3),-0.0363141766208298,4.157348832524034,0.029803933092463,0.8629358576064993,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2305765139082118e-05,1.4932709079154167e-05,1.8855539163107564e-05,1.3202249653425039e-05,2.7352981679457675e-05,1.60587085037789e-05,2.8654283186376916e-05,2.0975256370547487e-05,1.932281210949766e-05,2.0906161444656603e-05,1.6624109732384023e-05,1.6993898558075675e-05,2.435297644279933e-05,1.3777697992624958e-05,1.8847797292796187e-05,1.9784158006048884e-05,1.0474680253187072e-05
PG(42:4),-0.0159525495060315,4.1315853237584905,0.005750678031996,0.939551782398781,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2306145745313588e-05,1.470128048024865e-05,1.782045617050368e-05,1.3207132511046897e-05,2.6604049369958633e-05,1.6065450682510892e-05,2.8641410004333198e-05,2.109846328395263e-05,1.9315634423116747e-05,2.0223451236607815e-05,1.662334021832404e-05,1.7697427580612833e-05,2.4345416619901933e-05,1.4057878006199166e-05,1.7758961518154134e-05,1.6804267163316247e-05,1.047208388896745e-05
PG(42:5),0.0036987704385377,4.126374651954864,0.00030913707920277034,0.9859720814524524,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2297014026083996e-05,1.470287044061253e-05,1.78287235839599e-05,1.3212625905349793e-05,2.6586689926953336e-05,1.604946919888049e-05,2.8640966177412876e-05,2.1202149145427536e-05,1.9311746381310203e-05,2.0228757964925298e-05,1.6620519253738013e-05,1.6480348119622936e-05,2.434919685578489e-05,1.3782842879778803e-05,1.7752898723966726e-05,1.6603462411104538e-05,1.0898217625578682e-05
PG(42:6),0.0161520028789118,4.133475449645368,0.0058954464276833,0.9387971211126516,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2305384641709329e-05,1.4700372179003286e-05,1.783919585476036e-05,1.3203673799211432e-05,2.8019250680399338e-05,1.685254195433955e-05,2.9156335762067374e-05,2.0690760271471856e-05,1.9313839972999253e-05,2.0229070258506646e-05,1.661692901966169e-05,1.6491015535485186e-05,2.4335967075593816e-05,1.3780913475542805e-05,1.823462089506311e-05,1.6612987784942928e-05,1.0468676131912193e-05
"PG(42:7),PG(41:0),PG(O-42:0)",-0.0180454728511654,4.132016785581255,0.0073584748541699,0.9316400709028828,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2302911481358648e-05,1.4710592214114704e-05,1.7832581913482805e-05,1.3209980919038045e-05,2.658668984811916e-05,1.6056461237878156e-05,2.8646736689384344e-05,2.0680519890747733e-05,1.931742904436787e-05,2.0961102667943095e-05,1.6628469284864577e-05,1.648060215531142e-05,2.4343904612064554e-05,1.3775982962094337e-05,1.8275131894797923e-05,1.7128386634222044e-05,1.0826654386952072e-05
"PG(42:8),PG(41:1),PG(O-42:1),PG(P-42:0)",-0.0180107435875066,4.1378825198168085,0.0073305905535674,0.9317693990599292,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2303291978731437e-05,1.4697646755445801e-05,1.784277828144874e-05,1.320876019493105e-05,2.661066261123178e-05,1.605870845615018e-05,2.975737808181254e-05,2.0922453486137734e-05,2.0181464391389745e-05,2.02462394391609e-05,1.6620262895793165e-05,1.6484411867105674e-05,2.4339746878897764e-05,1.3774268136001736e-05,1.959738797896396e-05,1.660758147841218e-05,1.0473868860351436e-05
"PG(42:9),PG(41:2),PG(O-42:2),PG(P-42:1)",-0.0142213517631876,4.1273819883119645,0.0045701365393604,0.946101838366479,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.230310176633127e-05,1.4698555143328065e-05,1.783974676685956e-05,1.3205505021193343e-05,2.6604462697538204e-05,1.6063702851369175e-05,2.864762442789246e-05,2.067891982553722e-05,1.932729832035822e-05,2.0700130800476e-05,1.661539023611141e-05,1.648288808896282e-05,2.4342770894572524e-05,1.3781770970364314e-05,1.774848942388167e-05,1.7481597073229106e-05,1.0467215562905101e-05
PG(43:2),-0.0049096231694009,4.12306162800656,0.0005446693488332932,0.9813805389265594,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.230272130524471e-05,1.4703324677872114e-05,1.7835613217820253e-05,1.3207335971532417e-05,2.6599089596672127e-05,1.6051716560038677e-05,2.8660941521523973e-05,2.0688520216800287e-05,1.932400867578385e-05,2.0233128348369494e-05,1.662334021832404e-05,1.6484157976746536e-05,2.4331431340467682e-05,1.377662608321047e-05,1.7744355714907608e-05,1.7017686565295508e-05,1.0472083827064507e-05
PG(43:4),-5.971686761734368e-05,4.124620152209883,8.058074518757509e-08,0.9997735065248609,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.229967732626239e-05,1.470128048024865e-05,1.7833132878144936e-05,1.3205301521901705e-05,2.659908951783795e-05,1.6060206808055983e-05,2.8860697248656925e-05,2.06962008227959e-05,1.9323410392640757e-05,2.0237186616855933e-05,1.668463187624268e-05,1.6481872091538246e-05,2.435297658699233e-05,1.3786701524700386e-05,1.774628453730281e-05,1.660191787134627e-05,1.0795822232984679e-05
PG(43:6),0.0072553158594524,4.129955119819122,0.0011895115411735,0.9724869777962666,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2304243294735865e-05,1.536649574212878e-05,1.782927475887376e-05,1.3207946391795095e-05,2.6609835956072633e-05,1.65286658955618e-05,2.8658278221332145e-05,2.069140044404864e-05,1.9318924124735655e-05,2.0229070079883058e-05,1.663026442635971e-05,1.6493047288118767e-05,2.4345416764094936e-05,1.3782843002441615e-05,1.8285879685308645e-05,1.6602175417397206e-05,1.0469974236643325e-05
PG(44:0),0.0062535341443335,4.12394123400458,0.0008836702458792714,0.9762851042902998,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2294730932988578e-05,1.4697419550179112e-05,1.7813842386914923e-05,1.3200825468832524e-05,2.6561477654107055e-05,1.6737924296722336e-05,2.8629424560797597e-05,2.0674119446789962e-05,1.9309353819183232e-05,2.0214398295220457e-05,1.6611800002035087e-05,1.6538255952045352e-05,2.4323115153169085e-05,1.3769123330623097e-05,1.775344995875235e-05,1.658801583504615e-05,1.04641323629841e-05
PG(44:1),0.022461423845614,4.136620527167296,0.0114010541921515,0.9149669106718088,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2296823741111374e-05,1.4703097515923868e-05,1.782514099958272e-05,1.3202656496783834e-05,3.080005541074733e-05,1.6062703934222398e-05,2.8643185481349433e-05,2.0688840303088677e-05,1.932460655961516e-05,2.0225636398559315e-05,1.662103236093921e-05,1.6489237527881394e-05,2.4342014746460832e-05,1.4106754025284656e-05,1.78151811060885e-05,1.6615562165182836e-05,1.0471759269930252e-05
PG(44:10),-0.0070431279479201,4.124111941107689,0.0011209098430453,0.9732918212108388,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.2301960346785354e-05,1.4703324591235212e-05,1.783616434017118e-05,1.3204487757571867e-05,2.6592063185487762e-05,1.6059207986166646e-05,2.8658278305999623e-05,2.070292116992633e-05,1.93252048998028e-05,2.0230631131001432e-05,1.6614364608676263e-05,1.6479332412857043e-05,2.4350330645373422e-05,1.428853887957175e-05,1.775096963875338e-05,1.6606036889550757e-05,1.046591739627103e-05
PG(44:12),-0.0054521828294393,4.128548706870839,0.0006717273298013637,0.9793229798218576,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,PG,1.230024814489403e-05,1.4707639715245879e-05,1.7833132983270802e-05,1.3336733929863565e-05,2.7165748542957282e-05,1.605446345121333e-05,2.8655614497802922e-05,2.0691080235683093e-05,1.9317129788707235e-05,2.0227197151971707e-05,1.6630264475273647e-05,1.648263415016057e-05,2.4354110592870373e-05,1.3779412982267976e-05,1.8775042868965575e-05,1.660732412877387e-05,1.0466404170069467e-05
