lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDM-P_x,GDM-Q_x,GDM-R_x,GDM-S_x,GDM-P_y,GDM-Q_y,GDM-R_y,GDM-S_y,Blank1
LPI(13:0),0,3.6234282941835056,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.556358879047786e-06,1.8500995623426753e-05,1.4080346219460948e-05,1.5026443345496357e-05,6.556358879047786e-06,1.8500995623426753e-05,1.4080346219460948e-05,1.5026443345496357e-05,9.79669581356212e-06
LPI(14:0),0,3.8038125582034175,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,8.356420598371716e-06,2.2162551304487876e-05,1.639336171897787e-05,1.4510161358279684e-05,8.356420598371716e-06,2.2162551304487876e-05,1.639336171897787e-05,1.4510161358279684e-05,9.792314447007043e-06
LPI(14:1),0,4.337474234754061,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,1.4036350532525116e-05,3.768273845100333e-05,2.0124031628296162e-05,1.818245095127687e-05,1.4036350532525116e-05,3.768273845100333e-05,2.0124031628296162e-05,1.818245095127687e-05,1.1020085981955887e-05
"LPI(15:0),LPI(O-16:0)",0,3.790643916458545,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,8.773035113240463e-06,2.0564172622483983e-05,1.4812402318699476e-05,1.5648171279773666e-05,8.773035113240463e-06,2.0564172622483983e-05,1.4812402318699476e-05,1.5648171279773666e-05,9.952155152402298e-06
"LPI(15:1),LPI(P-16:0)",0,3.6483785045760495,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,7.31066949048953e-06,1.7926129700683716e-05,1.4080815362576092e-05,1.4934088533261468e-05,7.31066949048953e-06,1.7926129700683716e-05,1.4080815362576092e-05,1.4934088533261468e-05,9.797182680214974e-06
LPI(16:0),0,3.668821985518641,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,7.432050289854768e-06,1.8274578643687722e-05,1.407776523865998e-05,1.5093566975936397e-05,7.432050289854768e-06,1.8274578643687722e-05,1.407776523865998e-05,1.5093566975936397e-05,1.0143152692705094e-05
LPI(16:1),0,3.943676556531869,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,9.612691736773666e-06,2.795428143192158e-05,1.5811471022772078e-05,1.5278276600406176e-05,9.612691736773666e-06,2.795428143192158e-05,1.5811471022772078e-05,1.5278276600406176e-05,9.796208946909267e-06
"LPI(17:0),LPI(O-18:0)",0,4.145396214113333,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,1.0655913837677653e-05,3.454041659494632e-05,1.579739310434474e-05,1.8993411091909865e-05,1.0655913837677653e-05,3.454041659494632e-05,1.579739310434474e-05,1.8993411091909865e-05,1.1284107175135023e-05
"LPI(17:1),LPI(P-18:0)",0,3.6856718798878303,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,7.1430331713791135e-06,2.1347210539998786e-05,1.4085273542376179e-05,1.4349730965145152e-05,7.1430331713791135e-06,2.1347210539998786e-05,1.4085273542376179e-05,1.4349730965145152e-05,9.793937108872429e-06
LPI(17:2),0,3.649784292551,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.518005920788909e-06,1.829910471243405e-05,1.4437223472180718e-05,1.573267127491264e-05,6.518005920788909e-06,1.829910471243405e-05,1.4437223472180718e-05,1.573267127491264e-05,1.034096568521546e-05
LPI(18:0),0,3.68771603892218,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.7219932108238055e-06,1.9781433410291267e-05,1.538443827956929e-05,1.493051812883594e-05,6.7219932108238055e-06,1.9781433410291267e-05,1.538443827956929e-05,1.493051812883594e-05,1.0334474697287727e-05
LPI(18:1),0,3.657963556379944,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.963279882057381e-06,1.880009343837412e-05,1.4558529122298677e-05,1.47443805332766e-05,6.963279882057381e-06,1.880009343837412e-05,1.4558529122298677e-05,1.47443805332766e-05,1.0129196983543921e-05
LPI(18:2),0,3.6510731493439113,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.5398165234404406e-06,1.8851837517813547e-05,1.4559936775407873e-05,1.5335641104229696e-05,6.5398165234404406e-06,1.8851837517813547e-05,1.4559936775407873e-05,1.5335641104229696e-05,1.0126925207410025e-05
LPI(18:3),0,3.6331220892656857,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.543082883634453e-06,1.853748565040968e-05,1.4557355884112415e-05,1.4749855201822579e-05,6.543082883634453e-06,1.853748565040968e-05,1.4557355884112415e-05,1.4749855201822579e-05,1.0125302359835808e-05
LPI(18:4),0,3.642711680564598,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.539816503343597e-06,1.8543766791237112e-05,1.4985092364364292e-05,1.4756758159259203e-05,6.539816503343597e-06,1.8543766791237112e-05,1.4985092364364292e-05,1.4756758159259203e-05,1.0132280245367867e-05
"LPI(19:0),LPI(O-20:0)",0,3.7351029776247056,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.939045821053685e-06,2.0912322460827235e-05,1.5601943464091864e-05,1.4749379135792467e-05,6.939045821053685e-06,2.0912322460827235e-05,1.5601943464091864e-05,1.4749379135792467e-05,1.154082601850226e-05
"LPI(19:1),LPI(P-20:0)",0,3.744714280325769,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,7.359769718539355e-06,2.2229848369899413e-05,1.4893350741243245e-05,1.4745570879952504e-05,7.359769718539355e-06,2.2229848369899413e-05,1.4893350741243245e-05,1.4745570879952504e-05,1.0445957534883502e-05
LPI(20:0),0,3.715349639999389,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,8.156437061940328e-06,1.854645856203875e-05,1.4563690949642351e-05,1.4763422856679994e-05,8.156437061940328e-06,1.854645856203875e-05,1.4563690949642351e-05,1.4763422856679994e-05,1.0448067125304686e-05
LPI(20:1),0,3.672270866339805,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.693755295732381e-06,1.8544065895897866e-05,1.4974064614605822e-05,1.5103088205738326e-05,6.693755295732381e-06,1.8544065895897866e-05,1.4974064614605822e-05,1.5103088205738326e-05,1.1098140363267592e-05
LPI(20:2),0,3.653024432085971,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.8096571929319225e-06,1.8937678558756346e-05,1.456110992408863e-05,1.474319041360148e-05,6.8096571929319225e-06,1.8937678558756346e-05,1.456110992408863e-05,1.474319041360148e-05,1.0135201073867328e-05
LPI(20:3),0,3.6550275826751872,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.54044866967656e-06,1.979908030003379e-05,1.4567210529942881e-05,1.4756996101473948e-05,6.54044866967656e-06,1.979908030003379e-05,1.4567210529942881e-05,1.4756996101473948e-05,1.0129359354965463e-05
LPI(20:4),0,3.6646898020356415,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.539816503343597e-06,2.0057799955601968e-05,1.456838358911813e-05,1.474914128437803e-05,6.539816503343597e-06,2.0057799955601968e-05,1.456838358911813e-05,1.474914128437803e-05,1.0481171179211863e-05
LPI(20:5),0,3.651990699486516,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.92482149575353e-06,1.8534793708462902e-05,1.456204852358819e-05,1.4755091973553965e-05,6.92482149575353e-06,1.8534793708462902e-05,1.456204852358819e-05,1.4755091973553965e-05,1.0134552114356175e-05
LPI(21:0),0,3.664284934025393,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.955588176661029e-06,1.8545860295668856e-05,1.4567210440437374e-05,1.5249237208171519e-05,6.955588176661029e-06,1.8545860295668856e-05,1.4567210440437374e-05,1.5249237208171519e-05,1.013276708106925e-05
LPI(22:0),0,3.676985668204092,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,7.265256952973574e-06,1.904296088921267e-05,1.456134465228084e-05,1.4751759465943027e-05,7.265256952973574e-06,1.904296088921267e-05,1.456134465228084e-05,1.4751759465943027e-05,1.0147858585442956e-05
LPI(22:1),0,3.717678842418692,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.544874055072589e-06,2.1476121739315933e-05,1.5100297408627998e-05,1.543132828787506e-05,6.544874055072589e-06,2.1476121739315933e-05,1.5100297408627998e-05,1.543132828787506e-05,1.073042548705449e-05
LPI(22:2),0,3.640327305288041,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.554356972100768e-06,1.8906871520327733e-05,1.4569087460425479e-05,1.4748189152317809e-05,6.554356972100768e-06,1.8906871520327733e-05,1.4569087460425479e-05,1.4748189152317809e-05,1.0130170654946683e-05
LPI(22:4),0,3.6659417163619072,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.540343362212651e-06,2.0163381504815803e-05,1.4799497414694634e-05,1.4745332710736981e-05,6.540343362212651e-06,2.0163381504815803e-05,1.4799497414694634e-05,1.4745332710736981e-05,1.0128385621659755e-05
LPI(22:6),0,3.650978177013564,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PI,6.541397039757071e-06,1.956787758867433e-05,1.4567210485190127e-05,1.4747236974857432e-05,6.541397039757071e-06,1.956787758867433e-05,1.4567210485190127e-05,1.4747236974857432e-05,1.0132442554886465e-05
LPS(12:0),0,3.718048690553177,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.849274624534637e-06,1.9354920033427276e-05,1.6434188044914447e-05,1.549178731169462e-05,6.849274624534637e-06,1.9354920033427276e-05,1.6434188044914447e-05,1.549178731169462e-05,1.0187615967747936e-05
LPS(13:0),0,3.8133256791781287,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,7.718749538797987e-06,2.178209884736386e-05,1.801233178095242e-05,1.4813408700238024e-05,7.718749538797987e-06,2.178209884736386e-05,1.801233178095242e-05,1.4813408700238024e-05,1.0190861477187538e-05
LPS(14:1),0,8.562510416900034,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,0.00010881585590511411,0.0011865931748222284,0.0003912607028928775,0.0004149934732224264,0.00010881585590511411,0.0011865931748222284,0.0003912607028928775,0.0004149934732224264,3.442920883192451e-05
LPS(16:1),0,4.107325412220267,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,8.989771680497548e-06,3.241771885231847e-05,1.645225473151021e-05,2.0471324440877387e-05,8.989771680497548e-06,3.241771885231847e-05,1.645225473151021e-05,2.0471324440877387e-05,1.2427171464646438e-05
LPS(17:2),0,3.69541611717115,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,7.607694377431175e-06,1.8559618767773222e-05,1.4627980562463326e-05,1.4813170758023278e-05,7.607694377431175e-06,1.8559618767773222e-05,1.4627980562463326e-05,1.4813170758023278e-05,1.064863891535916e-05
LPS(18:1),0,3.764520368315692,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.7704613328312e-06,2.1343621626360035e-05,1.676971353516637e-05,1.5086188406471215e-05,6.7704613328312e-06,2.1343621626360035e-05,1.676971353516637e-05,1.5086188406471215e-05,1.1521352961864643e-05
LPS(18:2),0,3.8053137366636656,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,7.2630443105176716e-06,2.154999905021566e-05,1.5684769130387513e-05,1.7969416442219007e-05,7.2630443105176716e-06,2.154999905021566e-05,1.5684769130387513e-05,1.7969416442219007e-05,1.0187778277266536e-05
LPS(18:3),0,3.682414299421586,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.572479884218428e-06,2.0081129605705277e-05,1.4629153755896836e-05,1.481150439071742e-05,6.572479884218428e-06,2.0081129605705277e-05,1.4629153755896836e-05,1.481150439071742e-05,1.1338469349918216e-05
LPS(20:0),0,3.7259658594291536,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.56910813617313e-06,2.1535343207080665e-05,1.5386080750376205e-05,1.5379914246226694e-05,6.56910813617313e-06,2.1535343207080665e-05,1.5386080750376205e-05,1.5379914246226694e-05,1.0821136977572687e-05
LPS(20:1),0,3.670023846316353,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.5667900857690965e-06,1.9174564087524978e-05,1.4885373294411899e-05,1.553391829275658e-05,6.5667900857690965e-06,1.9174564087524978e-05,1.4885373294411899e-05,1.553391829275658e-05,1.0187778246315066e-05
LPS(20:2),0,3.671934957242236,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.961910141443325e-06,1.9399784876814524e-05,1.4624226343476094e-05,1.4821263517333936e-05,6.961910141443325e-06,1.9399784876814524e-05,1.4624226343476094e-05,1.4821263517333936e-05,1.0185506346375281e-05
LPS(20:3),0,3.640415379321155,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.57037252912959e-06,1.8563207966653875e-05,1.4629622809506472e-05,1.4816265005618385e-05,6.57037252912959e-06,1.8563207966653875e-05,1.4629622809506472e-05,1.4816265005618385e-05,1.0283682620029863e-05
LPS(20:4),0,3.662622895141423,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.568054418435023e-06,1.855782431095384e-05,1.4621176219559984e-05,1.585930188791233e-05,6.568054418435023e-06,1.855782431095384e-05,1.4621176219559984e-05,1.585930188791233e-05,1.0298936495825112e-05
LPS(20:5),0,3.657352051050716,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.900376759531481e-06,1.855931960606408e-05,1.4631734647192297e-05,1.4811742514532784e-05,6.900376759531481e-06,1.855931960606408e-05,1.4631734647192297e-05,1.4811742514532784e-05,1.0353136299186763e-05
LPS(21:0),0,3.817565422090572,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.567632967514099e-06,2.1272735419116222e-05,1.6656855012027942e-05,1.8503550360763008e-05,6.567632967514099e-06,2.1272735419116222e-05,1.6656855012027942e-05,1.8503550360763008e-05,1.1434211445065888e-05
LPS(22:0),0,3.6613647037716297,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.569740342699781e-06,1.8662807707894554e-05,1.558810005009297e-05,1.481507488594326e-05,6.569740342699781e-06,1.8662807707894554e-05,1.558810005009297e-05,1.481507488594326e-05,1.0185830903509535e-05
LPS(22:1),0,3.695103998185936,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.787214383753738e-06,1.8552440541157046e-05,1.591330175139928e-05,1.5680543134219104e-05,6.787214383753738e-06,1.8552440541157046e-05,1.591330175139928e-05,1.5680543134219104e-05,1.019410695567567e-05
LPS(22:2),0,3.7024943932811687,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,7.030292286715984e-06,1.9223615996824105e-05,1.5121883675524288e-05,1.521686544452639e-05,7.030292286715984e-06,1.9223615996824105e-05,1.5121883675524288e-05,1.521686544452639e-05,1.0937974822174832e-05
LPS(22:4),0,3.6846936397283088,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.834523480559118e-06,1.9698583415955995e-05,1.4621880090867336e-05,1.5168069675243329e-05,6.834523480559118e-06,1.9698583415955995e-05,1.4621880090867336e-05,1.5168069675243329e-05,1.0613912013877767e-05
LPS(22:6),0,3.665929666249113,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.566263267093731e-06,1.8557226044583956e-05,1.548181114166568e-05,1.522495829463736e-05,6.566263267093731e-06,1.8557226044583956e-05,1.548181114166568e-05,1.522495829463736e-05,1.0191835024784415e-05
LPS(O-16:0),0,4.47918493000692,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,1.3284357931293717e-05,3.0684746267685024e-05,3.0894640344303874e-05,2.4629666327580844e-05,1.3284357931293717e-05,3.0684746267685024e-05,3.0894640344303874e-05,2.4629666327580844e-05,1.2486726244062987e-05
LPS(O-18:0),0,8.802141337838822,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,0.00016404931752438665,0.000967883285690392,0.0005625155858861566,0.0006606536553748407,0.00016404931752438665,0.000967883285690392,0.0005625155858861566,0.0006606536553748407,2.8882005070472978e-05
LPS(O-20:0),0,3.7670955532295234,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,7.328476259150179e-06,2.2449087237119043e-05,1.481357546738023e-05,1.6029491498463692e-05,7.328476259150179e-06,2.2449087237119043e-05,1.481357546738023e-05,1.6029491498463692e-05,1.0192646479522996e-05
LPS(P-16:0),0,3.9401006258963696,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.858862849026723e-06,2.2264543768917818e-05,2.18617263595877e-05,1.819125808203363e-05,6.858862849026723e-06,2.2264543768917818e-05,2.18617263595877e-05,1.819125808203363e-05,1.1827565684904198e-05
LPS(P-18:0),0,3.739601512696094,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,6.860443264859131e-06,2.2612095512036326e-05,1.463619273748688e-05,1.5708392542979105e-05,6.860443264859131e-06,2.2612095512036326e-05,1.463619273748688e-05,1.5708392542979105e-05,1.0260801868239931e-05
LPS(P-20:0),0,3.7068867634397695,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,PS,7.019018158055983e-06,2.0836949797768892e-05,1.4623053239548092e-05,1.4819359434814113e-05,7.019018158055983e-06,2.0836949797768892e-05,1.4623053239548092e-05,1.4819359434814113e-05,1.0744218700988233e-05
omega-linoleoyloxy-Cer(44:0),0,3.482690372452776,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,Cer,5.904779597437228e-06,1.675187167235455e-05,1.3097467226748749e-05,1.3288841924523099e-05,5.904779597437228e-06,1.675187167235455e-05,1.3097467226748749e-05,1.3288841924523099e-05,9.050231459037449e-06
omega-linoleoyloxy-Cer(46:0),0,3.483016523434138,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,Cer,5.90499033294611e-06,1.6759648051243843e-05,1.3100517529675874e-05,1.3290508019428023e-05,5.90499033294611e-06,1.6759648051243843e-05,1.3100517529675874e-05,1.3290508019428023e-05,9.053152380391325e-06
omega-linoleoyloxy-Cer(48:0),0,3.4830650543004875,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,Cer,5.906886932429222e-06,1.6756657175781455e-05,1.3098874969363451e-05,1.3291936262918514e-05,5.906886932429222e-06,1.6756657175781455e-05,1.3098874969363451e-05,1.3291936262918514e-05,9.053639247044178e-06
omega-linoleoyloxy-Cer(49:0),0,3.506371741143389,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,Cer,5.90467424977963e-06,1.79811637031979e-05,1.3106148679145707e-05,1.3291698411504079e-05,5.90467424977963e-06,1.79811637031979e-05,1.3106148679145707e-05,1.3291698411504079e-05,9.053801525611305e-06
