lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N2M-P,N2M-Q,N2M-R,N2M-S,N2F-J,N2F-L,N2F-M,N2F-N,Blank1
PS(40:6),0.0220886080633292,4.093787552922555,0.0234226737504368,0.8783630415951726,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.481942019034901e-05,1.375926230372616e-05,1.7548690388881204e-05,1.7579682492388097e-05,1.9430480200393865e-05,2.0170695056190427e-05,1.655384256264548e-05,1.6881131127720146e-05,1.052336270907228e-05
PS(42:0),0.0047736980980143,4.08441717277436,0.001093685496146,0.9736180355947582,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.422483673453789e-05,1.4190786596075143e-05,1.755998941417755e-05,1.6567678142765188e-05,1.9439751535508367e-05,2.0703877013545873e-05,1.654999577496856e-05,1.635742134478212e-05,1.0524336256669157e-05
PS(42:2),0.0069145052184715,4.082525214534135,0.0022944542298954,0.9617955714411872,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4920722480461964e-05,1.3757547354970748e-05,1.7549241465975938e-05,1.657179716096967e-05,1.9437358973381396e-05,2.018006011253554e-05,1.6834398770279637e-05,1.635615150544152e-05,1.0525634485206176e-05
PS(42:3),-0.01467084946274,4.129613240320843,0.0103425674109143,0.9189960610619092,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.5720934387980747e-05,1.4021220961219345e-05,1.85724880279824e-05,1.6562529431388526e-05,1.9435564409174816e-05,2.09099071218557e-05,1.8467215207136713e-05,1.696215107282413e-05,1.0730262991827059e-05
PS(42:4),0.0149717473123598,4.08478784371274,0.0107579519767125,0.917391120043174,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4216520763528796e-05,1.3762263372051027e-05,1.837985425674059e-05,1.657025257210825e-05,1.9429882145428932e-05,2.045414301125285e-05,1.654768752627223e-05,1.635361163298786e-05,1.0527906292291544e-05
PS(42:5),-0.0400106138694982,4.103107527945596,0.0768700394386261,0.7815847196113171,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.422067878508159e-05,1.3753688669161562e-05,1.755502882674324e-05,1.7029271521890874e-05,2.021675533877479e-05,2.0164451625752484e-05,1.7537327901716526e-05,1.717219406797507e-05,1.0524498597139229e-05
PS(42:6),0.16754259700121,4.334192637785184,1.3555083783130095,0.2443174382273298,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,3.2288946617031804e-05,1.663351927993199e-05,2.1424790953024804e-05,2.322692976174926e-05,2.5862445433728006e-05,2.1050070316203923e-05,1.790097401881148e-05,1.8839074137693198e-05,1.0528880025597251e-05
PS(43:0),0.0140624536260809,4.080006341572151,0.0094895639637241,0.9223973151285532,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.423693243675443e-05,1.3757976184156708e-05,1.7553375385204515e-05,1.7070204747122666e-05,1.943077911378725e-05,2.016788560478221e-05,1.6552560185953987e-05,1.6361231056576376e-05,1.052141530436381e-05
PS(43:1),0.002557315641057,4.0753476848972445,0.0003137846795042698,0.9858670371566284,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4232774343105124e-05,1.3754331790277694e-05,1.7551721996229426e-05,1.6568192792938655e-05,1.9435863436657282e-05,2.0164451685293682e-05,1.6558714977757547e-05,1.6370882329684705e-05,1.0529366799395689e-05
PS(43:4),0.002654398980973,4.075491834857982,0.00033806300837846415,0.9853305301737424,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4230884621694402e-05,1.3757761687788521e-05,1.7556682373409218e-05,1.6571539713125047e-05,1.9443041408260897e-05,2.0179435703996433e-05,1.6551277907090367e-05,1.6366310849926805e-05,1.0527906323243015e-05
PS(43:6),-0.0071613047187397,4.100479400585229,0.0024617891308968,0.960428061501979,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.5088173671530283e-05,1.3760119757660066e-05,1.755254861187153e-05,1.6565875860543365e-05,2.036509801263124e-05,2.017974799757778e-05,1.6546661703181337e-05,1.6616228389306746e-05,1.115542327369583e-05
PS(44:0),0.0211572418509239,4.082147247252667,0.0214816573910544,0.8834744167437538,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4196487164359014e-05,1.4454674821354738e-05,1.7534084322816526e-05,1.655454854820524e-05,1.9416423398758177e-05,2.0159456833769172e-05,1.6528966792916697e-05,1.6349293898259762e-05,1.0523687266206536e-05
PS(44:1),-0.0036443600137594,4.078024346362536,0.0006372955141675796,0.9798597728114196,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4232396485338784e-05,1.3757118607559992e-05,1.755420210597388e-05,1.6560984400598702e-05,1.9436461776844917e-05,2.017444126926031e-05,1.6850555043735802e-05,1.635411955903548e-05,1.0526770342321652e-05
PS(44:10),0.0065902191694868,4.07688103835392,0.0020839302750015,0.9635891485707588,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4489810051932706e-05,1.375175934670077e-05,1.754731238076259e-05,1.6573856596417183e-05,1.943317190409238e-05,2.0175689669550147e-05,1.6544866610600144e-05,1.636681872753131e-05,1.0526445847090342e-05
PS(44:12),0.0034034723473595,4.075416521122111,0.0005557866910675946,0.9811915110952176,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4236554578988082e-05,1.3762263494713837e-05,1.7557784737853205e-05,1.6572312105762072e-05,1.9428685693231827e-05,2.01694464177358e-05,1.6548969951877664e-05,1.6365802730106734e-05,1.0530664996981235e-05
PS(44:2),0.0029756794891908,4.075270895502035,0.0004248491533824228,0.9835552721973778,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4219166993533716e-05,1.3769123330623097e-05,1.755061952665818e-05,1.6567935295990873e-05,1.9431377453974886e-05,2.017475314605327e-05,1.6544097341109846e-05,1.6368850528608006e-05,1.052741958039605e-05
PS(44:4),0.0029553805580515,4.078998644339277,0.000419073802358394,0.9836674128203788,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4227104746293958e-05,1.3762263453826234e-05,1.756081608238328e-05,1.6565618412698743e-05,1.9437359030425938e-05,2.0166636787703988e-05,1.654845679576253e-05,1.6371390158846094e-05,1.0765152202827052e-05
PS(44:5),-0.001168510869691,4.092705397347017,6.554745655762417e-05,0.9935402867596246,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4217654913599834e-05,1.3760977252481578e-05,1.8426152512115448e-05,1.6572312056658915e-05,2.0614827831183133e-05,2.0173192273558493e-05,1.65428151600741e-05,1.6368088615315023e-05,1.0522064387680848e-05
PS(44:6),0.0024936014394953,4.075264962137501,0.0002983432415770704,0.9862191321164308,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4225592666360076e-05,1.376483593829076e-05,1.754372995913778e-05,1.6562786682820525e-05,1.9433171675914226e-05,2.01672611962431e-05,1.6554098822762454e-05,1.637316826333611e-05,1.0528717685127181e-05
PS(O-28:0),0.0547690698812985,4.096661314548103,0.1440288616593594,0.7043081805539538,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.457599247996135e-05,1.5074629348419487e-05,1.8568629857555705e-05,1.639699415003323e-05,1.960902949876533e-05,1.9861649209001917e-05,1.668976094278322e-05,1.649685719368548e-05,1.0188102710594903e-05
PS(O-30:0),0.0481868512607301,4.177065055839946,0.1116847291081009,0.7382341879043012,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.6101951999806477e-05,1.5998558920591668e-05,1.7860376629073955e-05,1.80353547675001e-05,2.030259071555584e-05,2.2440464037264877e-05,1.74516735812703e-05,1.6367072714776675e-05,1.1586100748283682e-05
PS(O-31:0),-0.0846894980055037,4.174519497232801,0.3448533359380201,0.5570410915385979,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.5743613928769442e-05,1.3882953110484144e-05,1.7561367317168903e-05,1.7366262992202525e-05,2.340821376580635e-05,2.1533305842256186e-05,1.654307156693289e-05,1.8104305798167683e-05,1.2032031974860898e-05
PS(O-32:0),0.0176793211487459,4.098786404297186,0.0150052593964282,0.9025062480019742,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.5244662805777596e-05,1.4320694199401461e-05,1.7549241571103196e-05,1.655918246209897e-05,1.9434667155593798e-05,2.0165700383289513e-05,1.7215996155584077e-05,1.637062834243934e-05,1.0799392144801175e-05
PS(O-33:0),-0.0831433059317638,4.267775826741411,0.3333878538867778,0.5636709738286706,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4215008827787918e-05,1.4095392586888098e-05,2.0789016872644443e-05,2.133987982951831e-05,2.5674325430492333e-05,2.4099945626895036e-05,1.7758644244355646e-05,1.936837144625681e-05,1.0719228389728594e-05
PS(O-34:0),-0.0301498994089593,4.13602827928243,0.0436919268756401,0.8344278331642855,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.422786082230915e-05,1.4033654309030393e-05,1.7748213780207035e-05,1.8470174258229277e-05,2.0407267904137435e-05,2.1439030929807095e-05,1.7328321240512406e-05,1.7714190254375832e-05,1.0523524956687936e-05
PS(O-35:0),0.0652164223550959,4.14745641264107,0.2044819777083775,0.6511271879628904,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4571456672738723e-05,1.3751545013882997e-05,1.8465009807493386e-05,2.0816242845623912e-05,2.0488916154584933e-05,2.1018229291345873e-05,1.6853888822039406e-05,1.6779792542088702e-05,1.0525472206639049e-05
PS(O-37:0),0.0298504422341603,4.15544461111613,0.0428521337945442,0.8360039470025232,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.597419000511837e-05,1.4994241007957604e-05,1.9199443403065384e-05,1.7269464714060338e-05,2.0357023015624764e-05,2.2512574560288016e-05,1.712623868951608e-05,1.6685819344357298e-05,1.052547223759052e-05
PS(O-40:0),-0.0040892420785169,4.099687539246279,0.0008029091041183989,0.9773944468110728,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4231262839943257e-05,1.3876950687621187e-05,1.7552272968196902e-05,1.7542868334463946e-05,1.943855519740034e-05,2.015976924643292e-05,1.7020068396391317e-05,1.7339313509317896e-05,1.051670925686859e-05
PS(O-41:0),0.0800212472276309,4.165685858603829,0.3080027581798827,0.5789083664496903,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4218788703188365e-05,1.4768724939963658e-05,2.254614553261913e-05,1.7401017812885476e-05,2.0482037324552864e-05,2.069700917456882e-05,1.8004323102780536e-05,1.6514889949004645e-05,1.0523849420967775e-05
PS(O-42:0),0.0014012925407127,4.086355556003105,9.424307666439093e-05,0.9922543482335396,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4380192223389672e-05,1.3757976020606294e-05,1.7956280285719255e-05,1.6569222633420295e-05,2.0093236338392645e-05,2.016601249824727e-05,1.6542302052872906e-05,1.636377097747315e-05,1.0603851083182064e-05
PS(O-42:4),0.0253213019257216,4.087331049482915,0.0307741682503959,0.8607451658623746,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.5468812920914158e-05,1.3762692242124593e-05,1.7875809626162517e-05,1.656046970132208e-05,1.9434966240120803e-05,2.016788536661742e-05,1.666155139475084e-05,1.6363770783700692e-05,1.0526121289956086e-05
PS(O-42:6),0.0130156079130546,4.079510004856273,0.0081291754143014,0.9281585286273674,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4224836950827393e-05,1.4141910617877255e-05,1.7556406677170966e-05,1.6564588621320257e-05,1.9434069100628865e-05,2.0168822009196687e-05,1.6551277956004304e-05,1.6355643385621447e-05,1.052368714240065e-05
PS(P-28:0),-0.0027840574825471,4.058098384921176,0.0003717453241200985,0.984617181650892,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.3445036572341235e-05,1.3315733288314075e-05,1.820899165763123e-05,1.6217556930584123e-05,1.957224312874525e-05,2.0667353311662276e-05,1.6012989664282984e-05,1.5833711658730324e-05,1.0266481618089392e-05
PS(P-29:0),-0.010478361961823,4.195159443106483,0.0052839610833501,0.942052122213553,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.344843844578234e-05,1.437964553731406e-05,1.8063482862533638e-05,2.114061976437433e-05,2.3114818519024145e-05,2.1619776034984162e-05,1.7635035252169283e-05,1.6885448814005134e-05,1.1611577957147648e-05
PS(P-30:0),-0.0546845667870278,4.181630541824917,0.143893597938117,0.7044405256496533,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.597154406349946e-05,1.6120963566892595e-05,1.755254861187153e-05,1.6573856743726648e-05,2.0465288876263196e-05,2.3439711685065162e-05,1.782788563991723e-05,1.8400956021832625e-05,1.0843531017467122e-05
PS(P-30:1),0.1557653825797871,4.45005106912847,1.175005770679526,0.2783750716207986,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,3.222544380188834e-05,2.2035399005606656e-05,2.444244465495663e-05,2.177650145515984e-05,2.5127910150138458e-05,2.4885671276116514e-05,1.920963769603615e-05,2.2640414283691964e-05,1.0186966822527957e-05
PS(P-31:0),0.0242050012305664,4.088733163109334,0.028121838697305,0.8668227005373375,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.5338405056703643e-05,1.3758190394311671e-05,1.7732505454825634e-05,1.6838506990103644e-05,1.9694266706492366e-05,2.0174753265135675e-05,1.6542814915504416e-05,1.635564353095079e-05,1.052368717335212e-05
PS(P-31:1),0.038104587404069,4.1525470417669,0.0698206414953483,0.7915981049166874,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.8344586147699125e-05,1.3759262344613764e-05,1.7827582285574315e-05,1.8454212786481648e-05,2.0758684180089943e-05,2.1123429894470073e-05,1.7870712824597312e-05,1.6380787541595284e-05,1.052774407562736e-05
PS(P-32:0),-0.0208862522182905,4.099353440234976,0.0209441952103672,0.8849310834465042,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4645165396591485e-05,1.4017576730890743e-05,1.754813920665921e-05,1.656870778683421e-05,1.9985269334103054e-05,2.1490851003516e-05,1.670360926102669e-05,1.6358437390649813e-05,1.0668760900556455e-05
PS(P-32:1),-0.0181562903745066,4.109205871149761,0.0158253894931492,0.8998910299339802,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4204047059352912e-05,1.375883359720301e-05,1.8084151617658463e-05,1.6565876007852833e-05,2.0397099201352836e-05,2.0168821949655488e-05,1.7154704546579378e-05,1.6397804347932988e-05,1.1549264287332578e-05
PS(P-33:2),-0.0916305527406693,4.135364548049949,0.403484954726701,0.5252949471492684,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4208960940631398e-05,1.3752402508704503e-05,1.79055728353866e-05,1.7163913602026237e-05,2.1494116432037803e-05,2.0615221480242805e-05,1.745808473101871e-05,1.876338773096944e-05,1.0525796763773304e-05
PS(P-34:0),-0.0214269668790034,4.091333909236685,0.0220387564064878,0.8819840443269187,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4225214808593733e-05,1.37635496960585e-05,1.7556958069647477e-05,1.683026890459152e-05,1.982735612651602e-05,2.076599825030838e-05,1.6540250602346862e-05,1.694488037612729e-05,1.0530827275548362e-05
PS(P-34:1),0.0054937089068381,4.126987453679669,0.0014501162740613,0.9696235846859292,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.5557263216505876e-05,1.3760977334256782e-05,1.819796806575499e-05,1.7606971227370697e-05,2.129283699483654e-05,2.0407942257148767e-05,1.654435379688257e-05,1.7016503277583878e-05,1.0816268775316227e-05
PS(P-34:2),-0.0109819883080711,4.100976021878408,0.0057910393575344,0.9393404321288324,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4222190865015476e-05,1.376269220123699e-05,1.85438271832023e-05,1.6658812568325694e-05,2.035642478952621e-05,2.0174128916137758e-05,1.6540763611720186e-05,1.7246102418651932e-05,1.0524336256669157e-05
PS(P-34:3),0.0536318831315351,4.160183989128564,0.1383427172100635,0.7099341658321753,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.7096829869632898e-05,1.4933789094994968e-05,1.910326441812724e-05,1.7507856164142685e-05,2.042790422310002e-05,2.0943621431872282e-05,1.834976115349572e-05,1.6366056717352097e-05,1.0525796732821833e-05
PS(P-34:4),0.0279099562614461,4.109142653161733,0.0374121526788258,0.8466283200423234,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4203669345779573e-05,1.5742816896116404e-05,1.7551170656316544e-05,1.656845038809274e-05,2.0832855488495897e-05,2.0174441031095515e-05,1.6538199102906884e-05,1.636250104124632e-05,1.0527419549444576e-05
PS(P-36:1),-0.0234000629885426,4.149439504063849,0.0263288955730798,0.8710996858622866,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.6402456564125216e-05,1.3763335281465514e-05,1.8076159738257707e-05,1.7883463976393995e-05,2.029481491716545e-05,2.2116746286331374e-05,1.7756849053946576e-05,1.7399253336589466e-05,1.05244986280907e-05
