lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4F-J,N4F-L,N4F-M,N4F-N,N2F-J,N2F-L,N2F-M,N2F-N,Blank1
"[TG(55:8),TG(54:1)]_FA22:5",-0.0002212398567483881,4.042138383386558,2.184326736820452e-06,0.9988207694977344,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3178986797354596e-05,1.5775300135558544e-05,1.916115860941164e-05,1.410233819650571e-05,2.0717710569647232e-05,2.162040032444088e-05,1.777069727436217e-05,1.7562309272665124e-05,1.1233802026432955e-05
"[TG(55:8),TG(54:1)]_FA22:6",0.0639566735102279,4.252520696859026,0.183343415608455,0.6685155679061711,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.8521808948058985e-05,1.7135028356103467e-05,2.149918929520492e-05,1.5629884751499615e-05,2.2560926581851435e-05,2.6562946276316447e-05,1.9708689232809462e-05,1.9126835001542803e-05,1.3232216958136366e-05
"[TG(55:9),TG(54:2)]_FA14:0",0.0162219312896622,3.525322136658613,0.0115771274748797,0.914315328664284,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.627124776934939e-06,1.0940054709457744e-05,1.3260965875304249e-05,9.801281750921591e-06,1.4402086764403405e-05,1.5006197858393445e-05,1.232421371682493e-05,1.222971480651242e-05,7.821486221734367e-06
"[TG(55:9),TG(54:2)]_FA16:0",-0.0825621674104123,3.5949058732309105,0.3005509985175302,0.5835372002464125,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.304850977144804e-06,1.1196692956448593e-05,1.3462415523094319e-05,1.0439522664087779e-05,1.5176698005542854e-05,1.5411703184570568e-05,1.4201683775983248e-05,1.373201506512581e-05,8.007128538370487e-06
"[TG(55:9),TG(54:2)]_FA16:1",0.0040409949052608,3.664157967857824,0.0007215758936549577,0.9785696707961884,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.001655509300452e-05,1.201362008418961e-05,1.4544623024700701e-05,1.1373384988060582e-05,1.5728197209454973e-05,1.655610899732598e-05,1.3524142983423027e-05,1.3908024205385776e-05,8.514562072878609e-06
"[TG(55:9),TG(54:2)]_FA18:0",0.1716395820192626,4.183563749263138,1.315699312186581,0.251365350647468,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1688802909590789e-05,1.3093317272059768e-05,1.9918455858106334e-05,2.355916902905522e-05,2.105088314580866e-05,2.434749446723656e-05,1.2893789074765255e-05,1.8612014626863235e-05,1.7696236138044944e-05
"[TG(55:9),TG(54:2)]_FA18:1",0.038741075020911,4.628679215588394,0.0675609530744054,0.7949217046433231,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.8963556419155432e-05,2.582189038513701e-05,1.778435531746724e-05,2.0804377270296044e-05,3.089113761197823e-05,3.1077198878085394e-05,2.1250979325419738e-05,2.1182306933796153e-05,3.0431729513782984e-05
"[TG(55:9),TG(54:2)]_FA18:2",-0.0055632111018536,4.0243265107424255,0.0013815509259416,0.9703500804146472,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.458565343496109e-05,1.4049919151556582e-05,2.2636788088514828e-05,1.19585241115266e-05,2.4246229443513137e-05,2.0154150105451696e-05,1.5222610679593237e-05,1.9038195439077848e-05,9.203581238407915e-06
"[TG(55:9),TG(54:2)]_FA18:3",-0.1009731053165633,3.841440316829527,0.4526938504182336,0.5010584561188685,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1117499094816279e-05,1.3232083592614855e-05,1.615236340182338e-05,1.191356027557376e-05,1.9245650298088886e-05,1.9457704576695985e-05,1.5582153651066423e-05,1.5949526936030243e-05,9.498759173640171e-06
"[TG(55:9),TG(54:2)]_FA20:4",-0.0106973088600204,3.917412268223744,0.005091681759719,0.9431144103517854,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2456438760373964e-05,1.4292476346729581e-05,1.7322481041984815e-05,1.2785165087998038e-05,1.9909602546017528e-05,1.9649063317131602e-05,1.6154293371078236e-05,1.5972893326615862e-05,1.0149481309211283e-05
"[TG(55:9),TG(54:2)]_FA22:5",0.0168117825965317,4.04915774363449,0.012615172665702,0.9105718365228694,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3181840455078066e-05,1.5770076537028715e-05,1.961393844625239e-05,1.4410980845548829e-05,2.071352355740276e-05,2.1608225816687547e-05,1.7768645530352503e-05,1.7541482657646936e-05,1.12407798191106e-05
"[TG(55:9),TG(54:2)]_FA22:6",-0.0007205827654853306,4.167808503718615,2.3236321317288144e-05,0.996153886765538,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.4341189461022653e-05,1.7137980595061597e-05,2.0754844446734274e-05,1.559489036291885e-05,2.2561225495244818e-05,2.3764990010787466e-05,1.932580971538321e-05,1.9130390629205467e-05,1.226587019024409e-05
"[TG(56:10),TG(55:3)]_FA14:0",-0.0021622507062566,3.5212211474188853,0.0002056268264091221,0.9885589715825224,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.148089615605683e-06,1.0940509033354222e-05,1.3264272819661563e-05,9.807995714107003e-06,1.4409563649400405e-05,1.5003700700566578e-05,1.2322162315212825e-05,1.2227682908549497e-05,8.019299183293261e-06
"[TG(56:10),TG(55:3)]_FA16:0",0.0123192076237913,3.5236919363234254,0.0066763107271552,0.9348783644148866,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.162738329023364e-06,1.0928926156508713e-05,1.3235061179982014e-05,1.0224063054718647e-05,1.4413451691206952e-05,1.5030546814358916e-05,1.2295234997130127e-05,1.2232762459684357e-05,7.821973026484276e-06
"[TG(56:10),TG(55:3)]_FA16:1",0.0020509759299447,3.6527521589162433,0.00018580652156917343,0.9891243032614186,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.0016745196546004e-05,1.2015663978583925e-05,1.4539662503038868e-05,1.0959556023238604e-05,1.5749431754516116e-05,1.6561416023349443e-05,1.3521834979296386e-05,1.3447301902891253e-05,8.511316625341951e-06
"[TG(56:10),TG(55:3)]_FA18:0",0.0307821969468456,3.5330688985626666,0.0416985590960292,0.8381954527918234,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.531812434797188e-06,1.1133328244927473e-05,1.3299547225704808e-05,1.0162822845597717e-05,1.4346458240315533e-05,1.5005573509395533e-05,1.2394481277874968e-05,1.2278225304628763e-05,7.791627553460905e-06
"[TG(56:10),TG(55:3)]_FA18:1",0.0247528569816018,3.7409653355896255,0.0271365550373872,0.8691551121525881,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1324104487317817e-05,1.1953207958174212e-05,1.4839219077853382e-05,1.2631148993010876e-05,1.7426061393072794e-05,1.6396279345414246e-05,1.3457209640902021e-05,1.5337685613561112e-05,8.82791492906588e-06
"[TG(56:10),TG(55:3)]_FA18:2",-0.0114343161098497,3.7631167771199694,0.0057934910405632,0.939327617902346,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.0790849430094155e-05,1.2841221311027827e-05,1.554139993898336e-05,1.186351016031966e-05,1.7652164218525656e-05,1.762902815972659e-05,1.468252719746285e-05,1.4347158076455356e-05,9.206015385963355e-06
"[TG(56:10),TG(55:3)]_FA18:3",-0.005872864622925,3.798173407350887,0.0015297665677654,0.9688009099729412,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1112552628970013e-05,1.323072096747301e-05,1.613637964469895e-05,1.1923733028206876e-05,1.7472119269340997e-05,1.8191865920447382e-05,1.512208256021021e-05,1.4875947507414465e-05,9.497947718901592e-06
"[TG(56:10),TG(55:3)]_FA20:4",0.0086837880268983,3.906462512539796,0.0033542693043088,0.9538154953895568,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1936120396107789e-05,1.4294520501034593e-05,1.733295310253355e-05,1.3243958005191217e-05,1.8750078417568945e-05,1.9641571188697835e-05,1.616788528246292e-05,1.5974417153201827e-05,1.0141692185600948e-05
"[TG(56:10),TG(55:3)]_FA22:5",-0.0146877669973463,4.048372899308623,0.0096287551343077,0.9218320671098298,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3182791734796266e-05,1.577666276070039e-05,1.9142418977717894e-05,1.4100914128331554e-05,2.070843923453273e-05,2.1618839630569687e-05,1.7774287606266368e-05,1.8265076236579958e-05,1.1235587090671356e-05
"[TG(56:10),TG(55:3)]_FA22:6",0.0048060961274725,4.1813097443547695,0.0010340070424774,0.9743476609702368,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.4344613864805305e-05,1.7656707762884465e-05,2.1539975292697997e-05,1.531615590076748e-05,2.2577674859007477e-05,2.35739436830156e-05,2.0141320338607212e-05,1.9129374728667116e-05,1.2265058797408455e-05
"[TG(56:11),TG(55:4)]_FA14:0",-0.0023717607364216,3.5170803698110085,0.00024740602708978043,0.9874504748979356,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.15512859928493e-06,1.0941644496547826e-05,1.3262068172569045e-05,9.799857527522956e-06,1.4423022110848457e-05,1.5003700581484185e-05,1.2322931682530997e-05,1.2221079385499333e-05,7.815157512373762e-06
"[TG(56:11),TG(55:4)]_FA16:0",-0.0385408702952128,3.532307423379864,0.0653641361352013,0.7982102118791122,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.161596873191222e-06,1.0934376830349885e-05,1.3228447291267387e-05,9.79477117060946e-06,1.4418536071121522e-05,1.6487432096085383e-05,1.2303697841974264e-05,1.2239873860339026e-05,7.816942421854801e-06
"[TG(56:11),TG(55:4)]_FA16:1",0.0029367633390343,3.655141476296322,0.00038098998285107655,0.98442710828414,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.001560377700009e-05,1.2016118302480405e-05,1.4851620355726504e-05,1.0825681934226034e-05,1.5746141824719044e-05,1.6558294159277482e-05,1.3622363245421226e-05,1.3440444489481949e-05,8.50661057784673e-06
"[TG(56:11),TG(55:4)]_FA18:0",-0.0032711667712966,3.5181758243311454,0.00047065112464861336,0.9826916548858176,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.140289564608401e-06,1.0926427721625672e-05,1.3299271638247876e-05,9.83790386219263e-06,1.4360813955344602e-05,1.5009319662924213e-05,1.2389352162420494e-05,1.2278987217921745e-05,7.791952141546632e-06
"[TG(56:11),TG(55:4)]_FA18:1",-0.0003760071036908232,3.6949943461643775,6.250786387163032e-06,0.9980051651909192,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.045278527962306e-05,1.2904131871926263e-05,1.4443208890504277e-05,1.0677362732833409e-05,1.5836164441922724e-05,1.7698641644005258e-05,1.3499780223067568e-05,1.3694425727901511e-05,9.299972478775569e-06
"[TG(56:11),TG(55:4)]_FA18:2",-0.0145375350788714,3.760425523732787,0.0093620116219068,0.9229189845619692,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.0781717674578335e-05,1.284758045938816e-05,1.554029758915564e-05,1.1470230044831077e-05,1.6891609493799186e-05,1.762372119324432e-05,1.4959749724621281e-05,1.4349189925975167e-05,9.603264280461247e-06
"[TG(56:11),TG(55:4)]_FA18:3",0.0028311292722103,3.8290256222415633,0.00035583697307117745,0.9849498842051256,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1114455188406415e-05,1.4068769694600034e-05,1.6140237921658925e-05,1.247753997421923e-05,1.812351059462531e-05,1.8191553865030817e-05,1.5045916858785084e-05,1.5667353840021798e-05,9.495838252286294e-06
"[TG(56:11),TG(55:4)]_FA20:4",-0.016789259785405,3.906267681019021,0.0125382360258075,0.9108438117641412,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1941637571727013e-05,1.4295428802279955e-05,1.7317520572885912e-05,1.2779671887725741e-05,1.9420012356037716e-05,1.9639074149953362e-05,1.615275478318371e-05,1.5971623293502806e-05,1.015013039252832e-05
"[TG(56:11),TG(55:4)]_FA22:5",0.0135888078835023,4.048193530322045,0.0082417518790324,0.9276641483231376,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3185835604919903e-05,1.5779842378199004e-05,1.988896847328106e-05,1.4091758639319916e-05,2.072219689459687e-05,2.161759093257386e-05,1.7770953779048834e-05,1.7556467759794168e-05,1.1232828447884607e-05
"[TG(56:11),TG(55:4)]_FA22:6",-0.0224352784989786,4.171722128699813,0.0225267607463788,0.8806942595682536,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.434233095314102e-05,1.7139116318165897e-05,2.0744096851291544e-05,1.532429408735152e-05,2.2562721031968935e-05,2.4289119086296753e-05,1.9336067603894602e-05,1.9508823001926063e-05,1.2263922816487089e-05
"[TG(56:12),TG(55:5)]_FA14:0",-0.001974375197561,3.5171960633565083,0.00017144725223017243,0.989552968206098,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.153416469966056e-06,1.095027487452451e-05,1.3263997074515832e-05,9.802909434805744e-06,1.4417040534397405e-05,1.4999330138498787e-05,1.2322931584703122e-05,1.2229206735135461e-05,7.812885550531034e-06
"[TG(56:12),TG(55:5)]_FA16:0",0.0875008911083617,3.566127693390932,0.3372779915822192,0.561404646546349,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.0315048278716247e-05,1.1485581182500682e-05,1.4104519685249475e-05,1.0245629284091872e-05,1.442122777482004e-05,1.5026801018077422e-05,1.2302159107337923e-05,1.2548969362140663e-05,7.818078371824693e-06
"[TG(56:12),TG(55:5)]_FA16:1",-0.0045814160748004,3.64942831299303,0.0009270219161024436,0.9757105340373982,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.0016935517804852e-05,1.2010894573995227e-05,1.4544898612157633e-05,1.0747554931674339e-05,1.5737169745265172e-05,1.656578610908766e-05,1.3516962417442508e-05,1.3442222303313284e-05,8.512290234841771e-06
"[TG(56:12),TG(55:5)]_FA18:0",0.0023543890075225,3.520793950083403,0.00024383240268555093,0.9875414321517444,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.29590947031538e-06,1.0921658533629221e-05,1.3291830934599522e-05,9.837090020250552e-06,1.4358122308690626e-05,1.5008070964928382e-05,1.2399866653446423e-05,1.2274923518882124e-05,7.794061670064871e-06
"[TG(56:12),TG(55:5)]_FA18:1",0.0683394687334046,3.7337020753110095,0.2068162487770202,0.6492743228336503,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3004532888560384e-05,1.2550289147262974e-05,1.444072881364362e-05,1.1226489971260468e-05,1.6917330249720888e-05,1.6394718472919457e-05,1.4156804994035313e-05,1.4141941129625041e-05,8.507097444499584e-06
"[TG(56:12),TG(55:5)]_FA18:2",-0.0891442530265293,3.791655525742843,0.3523854518914275,0.5527658799239058,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.0781337286064227e-05,1.284258402280657e-05,1.5537266284818188e-05,1.164337088217135e-05,1.687994536837955e-05,1.7826005802978637e-05,1.4453774028726237e-05,1.7989505936974973e-05,9.195305248144726e-06
"[TG(56:12),TG(55:5)]_FA18:3",-0.0288461709983529,3.839524947278647,0.0369518067390188,0.8475632009631799,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.172475889530506e-05,1.323549037206171e-05,1.6156497055988558e-05,1.2419962015031525e-05,1.7473016465877476e-05,1.9576328266486957e-05,1.5045916760957207e-05,1.6264464047589064e-05,9.497947780804535e-06
"[TG(56:12),TG(55:5)]_FA20:4",0.0016062251419309,3.907988489340649,0.00011476516936559378,0.9914525453443888,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1936310644794184e-05,1.4734439193739744e-05,1.7330197438215965e-05,1.278007869227842e-05,1.8742900503009865e-05,1.9674348915676342e-05,1.6381764358779105e-05,1.5969591589312333e-05,1.0149156844931446e-05
"[TG(56:12),TG(55:5)]_FA22:5",-0.0559122300149417,4.095195496212932,0.1396887671553877,0.7085906160498817,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3697783135843386e-05,1.5956763675552975e-05,1.9149308559015316e-05,1.4643123981893806e-05,2.071472000959987e-05,2.1618839511487293e-05,1.8459265371665893e-05,2.1271454276979383e-05,1.1235911585902666e-05
"[TG(56:12),TG(55:5)]_FA22:6",-0.0436747568094285,4.204666404290864,0.0854318779358385,0.7700669522487316,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.4337764948381317e-05,1.7858157439071302e-05,2.1180342071471593e-05,1.5491331304156826e-05,2.3628334900719083e-05,2.5816241963135005e-05,1.933658056435399e-05,1.9961418100113796e-05,1.2263598383158723e-05
"[TG(56:13),TG(55:6)]_FA14:0",-0.0023044983570924,3.5201529267781924,0.0002335701465220885,0.98780640343425,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.147328729718782e-06,1.0940736108665564e-05,1.3257658930946938e-05,9.805554265893014e-06,1.441016176140988e-05,1.5000578836494612e-05,1.2316263832440177e-05,1.2230476622919177e-05,7.976783220104476e-06
"[TG(56:13),TG(55:6)]_FA16:0",0.0147744936715484,3.5541161163469197,0.0096114113490877,0.9219022733325422,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.031333629454228e-05,1.0929607512398084e-05,1.3235887837226941e-05,9.799043685580883e-06,1.4410161818454418e-05,1.502399138804561e-05,1.2300876877388239e-05,1.3148365648688673e-05,8.103033128745592e-06
