lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDM-P,NDM-Q,NDM-R,NDM-S,NDF-J,NDF-L,NDF-M,NDF-N,Blank1
"[TG(64:8),TG(63:1)]_FA14:0",-0.0019829087911116,3.7614755318969992,0.0001294895761722592,0.990920789327834,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.615149641844524e-05,1.3968375317978594e-05,1.855103860615238e-05,1.815340729140862e-05,1.2484854221219634e-05,1.2548213563058072e-05,1.1601043685511339e-05,1.3534465564537413e-05,8.154798784551804e-06
"[TG(64:8),TG(63:1)]_FA16:0",0.0020780615413098,3.761109177014347,0.0001422135302222155,0.9904851876756322,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6228670505983053e-05,1.4035586714021012e-05,1.851823074837255e-05,1.80881871853085e-05,1.2448391610302327e-05,1.2518343224370123e-05,1.1631379686456355e-05,1.347538797667569e-05,8.159829172520976e-06
"[TG(64:8),TG(63:1)]_FA16:1",-0.0124371420255912,3.825141381157205,0.005101651016937,0.9430588425663764,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.681317342393711e-05,1.4675506283936625e-05,1.926461193058123e-05,1.8811437726543827e-05,1.3040971357920414e-05,1.310554112956747e-05,1.2258938712068565e-05,1.422370585614003e-05,8.514724413348682e-06
"[TG(64:8),TG(63:1)]_FA18:0",-0.0001843907765788158,3.760070049045016,1.1196845484118256e-06,0.9991557174310152,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6129679249584246e-05,1.3961880281671709e-05,1.860472437908036e-05,1.8119886357387013e-05,1.242532345685108e-05,1.2475031473033303e-05,1.1633000548147452e-05,1.3563599938773423e-05,8.136461646932605e-06
"[TG(64:8),TG(63:1)]_FA18:1",-0.0038260093580838,3.824127235564124,0.0004827836318507248,0.9824700213844044,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6931051188431025e-05,1.4639359058165882e-05,1.9306367405330834e-05,1.8854432114551737e-05,1.2984665158880256e-05,1.3075422009470464e-05,1.2173025666254295e-05,1.4206171329553595e-05,8.51164124437915e-06
"[TG(64:8),TG(63:1)]_FA18:2",-0.0016659422706096,3.932856010557113,9.175037039432787e-05,0.992357466809326,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.8163554529346316e-05,1.5785340112053608e-05,2.088450520610614e-05,2.041206241294531e-05,1.4191900841060342e-05,1.4029774414269047e-05,1.3072449755773654e-05,1.5187832786978175e-05,9.205366302646317e-06
"[TG(64:8),TG(63:1)]_FA18:3",0.0033860063726968,4.033323421637697,0.00037980275840127087,0.9844513879242832,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.9595994198308933e-05,1.699514405581763e-05,2.2358626399621773e-05,2.188880520234339e-05,1.504716015150709e-05,1.5070252094240009e-05,1.400614665369884e-05,1.63685781745616e-05,9.835804050647121e-06
"[TG(64:8),TG(63:1)]_FA20:4",0.0035653312245804,4.131927970485327,0.0004218946510186061,0.9836125441669554,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.0957772435124106e-05,1.8127287385379814e-05,2.3998278969288926e-05,2.3564487467640252e-05,1.6082996492358555e-05,1.612641192872658e-05,1.504821893929292e-05,1.754986309712215e-05,1.0487337702859757e-05
"[TG(64:8),TG(63:1)]_FA22:5",-0.0031178719536731,4.265565237478819,0.00032339612894016767,0.9856522413587756,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.292880135741151e-05,1.984400014164604e-05,2.6290735320361855e-05,2.5718936471713218e-05,1.7714885338854437e-05,1.7764044467541223e-05,1.6486510174034272e-05,1.9259340670861986e-05,1.1569548767757302e-05
"[TG(64:8),TG(63:1)]_FA22:6",-0.0085403394512502,4.397545217080224,0.0024316285492715,0.9606710184940812,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.5126467631535914e-05,2.1711232023433553e-05,2.8901578046378596e-05,2.8017670911964117e-05,1.9475509410072612e-05,1.9253819710555686e-05,1.859705420371932e-05,2.0876829434758423e-05,1.2606971876671862e-05
"[TG(64:9),TG(63:2)]_FA14:0",-0.0026530515198001,3.76130753082228,0.0002318037069209966,0.9878525961101656,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6152147814412532e-05,1.3959903325404478e-05,1.854581918069735e-05,1.8150492500097973e-05,1.248311781855105e-05,1.255194742067545e-05,1.1608222481367013e-05,1.3535544531585895e-05,8.147496403788433e-06
"[TG(64:9),TG(63:2)]_FA16:0",0.0023822975938588,3.76121549928338,0.00018690373538376992,0.9890922412575374,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.622541420934222e-05,1.4042081858055126e-05,1.85159937907981e-05,1.810239740103584e-05,1.245186427370696e-05,1.2522823711078866e-05,1.1630916444299878e-05,1.3468374073425915e-05,8.157070560685699e-06
"[TG(64:9),TG(63:2)]_FA16:1",-0.0276980519737594,3.831598694222294,0.0253065643606417,0.8736055531391236,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6819034931794957e-05,1.4652631968622854e-05,1.928176144088662e-05,1.8798320957158622e-05,1.3574764540776966e-05,1.3105292205726311e-05,1.225824406967775e-05,1.4232607874545305e-05,8.512939380061753e-06
"[TG(64:9),TG(63:2)]_FA18:0",-0.0003479696262641589,3.760049840304181,3.98751390406904e-06,0.9984067244997232,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6129353613709296e-05,1.3966398577165825e-05,1.8608079886551373e-05,1.81169714965806e-05,1.2419618525801307e-05,1.247030201500603e-05,1.1637400421089616e-05,1.3580325059988392e-05,8.126562932901087e-06
"[TG(64:9),TG(63:2)]_FA18:1",-0.0039314095447737,3.8242185669336495,0.0005097528047181001,0.98198712739123,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6941796861761007e-05,1.4640771092837308e-05,1.9298538196038944e-05,1.8859168528813955e-05,1.2980696252012302e-05,1.3074426409060566e-05,1.218367798324552e-05,1.4211566627871981e-05,8.50417655409718e-06
"[TG(64:9),TG(63:2)]_FA18:2",0.0018109738159997,3.931260172615327,0.00010841682260459562,0.9916923048521166,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.816127520243903e-05,1.5788446696057983e-05,2.0891215723282784e-05,2.0404775295677165e-05,1.4059444570992098e-05,1.4031267719929157e-05,1.3076386563234459e-05,1.5179740071038587e-05,9.20163389560239e-06
"[TG(64:9),TG(63:2)]_FA18:3",-0.0001719423171936994,4.03498009000702,9.79406246104375e-07,0.9992103740265834,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.9594040320950526e-05,1.699712068890317e-05,2.2361236112349292e-05,2.1885161608961437e-05,1.504120712238108e-05,1.5219852236747242e-05,1.4013788470867094e-05,1.636507124866316e-05,9.841321460026507e-06
"[TG(64:9),TG(63:2)]_FA20:4",0.0033116238355381,4.131853302578071,0.0003639865611312909,0.9847785372046082,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.0945072884435714e-05,1.812813466004629e-05,2.400573535231841e-05,2.355464992534923e-05,1.609192608335842e-05,1.6130643491594167e-05,1.504196653941264e-05,1.7543388780302397e-05,1.0489122705195213e-05
"[TG(64:9),TG(63:2)]_FA22:5",-0.0035053295708425,4.265974434963689,0.0004087695338786945,0.9838694292458744,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.2913496781832192e-05,1.9849647903286447e-05,2.6308630696520078e-05,2.5722580065095175e-05,1.7717365893819197e-05,1.7774001231278083e-05,1.649484689860602e-05,1.9265275452704614e-05,1.1576526498532e-05
"[TG(64:9),TG(63:2)]_FA22:6",-0.0059532029320575,4.394349008182138,0.0011814746991856,0.9725800433946952,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.514405159613121e-05,2.1721116050679098e-05,2.8695409958702055e-05,2.8004554003587388e-05,1.920811683539067e-05,1.9911461401092958e-05,1.798663129521295e-05,2.087709925369987e-05,1.26095683337459e-05
[TG(65:0)]_FA14:0 | [TG(66:7)]_FA14:0,-0.0026317788329657,3.761489999385343,0.00022810102663939347,0.9879499965511184,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.615866034558551e-05,1.3959621026197423e-05,1.854320946796983e-05,1.8143934115405373e-05,1.2482869909718195e-05,1.2557672289203147e-05,1.1608685502679594e-05,1.352664246172773e-05,8.159180151106883e-06
[TG(65:0)]_FA14:0 | [TG(66:7)]_FA14:0_2,-0.0025024668906051,3.7616050185547034,0.0002062368824478633,0.9885420136293122,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6146286244445994e-05,1.3972611475856495e-05,1.854544642554428e-05,1.8147941797092042e-05,1.2486094380424902e-05,1.255717439404346e-05,1.1606833019910257e-05,1.3527721531681983e-05,8.159829172520976e-06
[TG(65:0)]_FA16:0,0.0088735840793533,3.7641778552262495,0.0025933307096811,0.9593854791650684,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6225088511358573e-05,1.4046882829801602e-05,1.8845937424329862e-05,1.8106040855426263e-05,1.245186427370696e-05,1.2516351881118222e-05,1.163670569036124e-05,1.3472420585754374e-05,8.156583724984316e-06
[TG(65:0)]_FA18:0,-0.0004995471950481981,3.76011035884902,8.218124353032152e-06,0.9977126858276516,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6131307553176396e-05,1.396865794036734e-05,1.8597640822313286e-05,1.8119157763803e-05,1.241986643463416e-05,1.2479263083378257e-05,1.1635547805813943e-05,1.3576008831624258e-05,8.128834739986455e-06
"[TG(65:12),TG(64:5)]_FA14:0",0.0308027866981565,3.776662299437728,0.0312590351496817,0.8596637226653897,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.614368140588114e-05,1.5297069834032575e-05,1.8542091060291946e-05,1.8155957855423025e-05,1.2486838532721073e-05,1.2566882233939164e-05,1.160312787769647e-05,1.35314981736161e-05,8.157719674954206e-06
"[TG(65:12),TG(64:5)]_FA16:0",0.0020643345581801,3.761291146482354,0.00014034143146314515,0.9905480186877232,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6227042326608292e-05,1.4045470687402942e-05,1.851301118069884e-05,1.8090009016747362e-05,1.245161622294157e-05,1.2517098700119067e-05,1.1637400509427176e-05,1.34724204828486e-05,8.16193879389363e-06
"[TG(65:12),TG(64:5)]_FA16:1",-0.0295254911034781,3.832750534822523,0.0287568419690401,0.8653416917277058,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.681349899770337e-05,1.4673529489260239e-05,1.9266848745937e-05,1.8812166528615135e-05,1.3040723401776716e-05,1.3108528263138739e-05,1.2838330888901544e-05,1.42261337635371e-05,8.51261485387897e-06
"[TG(65:12),TG(64:5)]_FA18:0",-0.0002756530322371884,3.760181064694128,2.502329103343248e-06,0.998737846738547,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.613847129399059e-05,1.396837537184221e-05,1.8601369156046704e-05,1.810968430981669e-05,1.2414161408962696e-05,1.2479760931060575e-05,1.163670564619246e-05,1.357331115673862e-05,8.135812532664098e-06
"[TG(65:12),TG(64:5)]_FA18:1",0.0215859832446491,3.835201134736417,0.0153717580043546,0.9013288191637532,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.8113407908886126e-05,1.4645289388331423e-05,1.931382371725098e-05,1.8848966550739398e-05,1.2979456234739575e-05,1.3069199103350982e-05,1.217765711610592e-05,1.4207520218449301e-05,8.506123834999764e-06
"[TG(65:12),TG(64:5)]_FA18:2",0.0021200668651728,3.931345684425647,0.00014858415711249684,0.9902744189118344,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.815443709749979e-05,1.579352964382982e-05,2.0905755663079335e-05,2.0406961493403796e-05,1.405200333189543e-05,1.403226341529379e-05,1.307453394795879e-05,1.5187293354906822e-05,9.20066013134521e-06
"[TG(65:12),TG(64:5)]_FA18:3",-0.0166650989744587,4.042358860122476,0.0092019830925424,0.9235785763787556,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.9597296741808747e-05,1.6999379890513843e-05,2.235750799194389e-05,2.1889169568631167e-05,1.593392148336093e-05,1.5050090022744074e-05,1.4004062461513707e-05,1.6344839047191092e-05,9.837426805366922e-06
"[TG(65:12),TG(64:5)]_FA20:4",-0.0161525906547547,4.140619124720275,0.0086609208863823,0.9258526625229396,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.095581843354831e-05,1.81227690898857e-05,2.3994550991102202e-05,2.357250345647547e-05,1.6088205558431776e-05,1.6143089446265242e-05,1.5043355868363057e-05,1.8493218394416877e-05,1.0485065741017031e-05
"[TG(65:12),TG(64:5)]_FA22:5",-0.0034136716363764,4.265920496088354,0.00038767161870589817,0.9842911640099586,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.2914473689457048e-05,1.984541206859024e-05,2.63119858484444e-05,2.572403732175897e-05,1.7717117653810417e-05,1.776852509668207e-05,1.650133087539576e-05,1.9259340722314877e-05,1.1575228300946455e-05
"[TG(65:12),TG(64:5)]_FA22:6",0.0045943249269549,4.389615308378815,0.0007036082830994086,0.978838102488348,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.5134608466301043e-05,2.1717727436785747e-05,2.8690190462137684e-05,2.8018763941331674e-05,1.91967066421152e-05,1.9259793645356644e-05,1.807439682379656e-05,2.0874941268150022e-05,1.2610704252764318e-05
[TG(66:0)]_FA16:0,0.0026088424369713,3.760678303435908,0.00022413827893336125,0.9880551182574708,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.62143427759199e-05,1.4032762806269002e-05,1.8519721840094164e-05,1.810130423267676e-05,1.2445911197270105e-05,1.2507141793950102e-05,1.1626516527188934e-05,1.3472150715360035e-05,8.15447425836902e-06
[TG(66:0)]_FA18:0,-0.00031347514625201486,3.75933585617388,3.236063148837065e-06,0.9985646813723316,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6123166904737347e-05,1.3955384976046751e-05,1.8590930305136644e-05,1.8113692408477946e-05,1.241664191661661e-05,1.246656825234339e-05,1.162975860392136e-05,1.3564409086880452e-05,8.12802340905376e-06
[TG(66:1)]_FA14:0,-0.0028635395974958,3.761396194479898,0.000270044316804996,0.9868889330133138,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.614433267763105e-05,1.3964704243287337e-05,1.8546937588375233e-05,1.8145027005781397e-05,1.2484606123143399e-05,1.2553440821290295e-05,1.1611927491074463e-05,1.353068887115041e-05,8.15350049411184e-06
[TG(66:1)]_FA16:0,0.0026618269275882,3.761130297102544,0.0002333372491646335,0.9878124837140884,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6222809122342594e-05,1.4035869174818912e-05,1.853202489342561e-05,1.8097296134015506e-05,1.2458065306287518e-05,1.2509631222271157e-05,1.1628600763542847e-05,1.346783453844879e-05,8.15934246062548e-06
[TG(66:1)]_FA16:1,-0.0128537113184901,3.880772154622648,0.0054558719631788,0.9411187012302354,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.7484293683476532e-05,1.5238330538291505e-05,2.0029633928144933e-05,1.9547441018355405e-05,1.3564594601328458e-05,1.3621797449219942e-05,1.2741997191343065e-05,1.4783460531687959e-05,8.847550109513264e-06
[TG(66:1)]_FA18:0,-0.023304736650518,3.770267246030081,0.0178903400953141,0.8935964893073984,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6130656095100415e-05,1.3970352166518593e-05,1.859055762109291e-05,1.812134368354657e-05,1.2422843091129703e-05,1.3276796791662855e-05,1.163045324631218e-05,1.3575469399552906e-05,8.131593444676147e-06
[TG(66:1)]_FA18:1,0.0181969181428961,3.8898441049772594,0.010937028839153,0.9167088864061368,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.7601194354019515e-05,1.6164321653550393e-05,2.008070977501738e-05,1.9590070762092495e-05,1.349390178907152e-05,1.3595412091785576e-05,1.2658399826285825e-05,1.477186083839704e-05,8.843980166745294e-06
"[TG(66:10),TG(65:3)]_FA14:0",0.0095316497648916,3.767003420649541,0.0029924617551226,0.9563747621886072,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6153775745352523e-05,1.4428123303590977e-05,1.855141150352413e-05,1.81614233497396e-05,1.2486590576577373e-05,1.2552196107129765e-05,1.1610769650695946e-05,1.3533386443130272e-05,8.156259105947116e-06
"[TG(66:10),TG(65:3)]_FA16:0",3.739818152346979e-05,3.762521590426339,4.6061777503325636e-08,0.9998287579553417,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6230624197015387e-05,1.4040670038838157e-05,1.8517485024738396e-05,1.810713381529805e-05,1.2445166997663086e-05,1.2510875699044847e-05,1.1635547849982722e-05,1.3578976428357122e-05,8.161451927240776e-06
"[TG(66:10),TG(65:3)]_FA16:1",0.0010986043090516,3.831411132093399,3.981289202759086e-05,0.994965584651472,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.7468989170005904e-05,1.4672682268457382e-05,1.9270576795233063e-05,1.8805243638643234e-05,1.304618047130448e-05,1.3113506645007169e-05,1.2261022815916142e-05,1.4222357070150095e-05,8.511154315823353e-06
"[TG(66:10),TG(65:3)]_FA18:0",-0.00018419506268301317,3.759989929002158,1.1173118490415137e-06,0.9991566124555789,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.612609737917715e-05,1.3965833871024483e-05,1.8602860389987e-05,1.812462304963228e-05,1.24278038698833e-05,1.2467315023866867e-05,1.1633926855785288e-05,1.3571153171188773e-05,8.128834739986455e-06
